participant,age,trial_index,stimulus,response
123,30,24,winter,cold
123,30,25,opposition,opponent
123,30,26,burst,explode
123,30,27,branch,tree
123,30,28,conversation,talk
123,30,29,log,stump
123,30,30,danger,peril
123,30,31,arrangement,tidy
123,30,32,enthusiasm,emotion
123,30,33,cruise,boat
123,30,34,trade,give
123,30,35,trip,fall
123,30,36,travel,roam
123,30,37,purity,clean
123,30,38,performance,act
123,30,39,jungle,forest
123,30,40,code,morse
123,30,41,warrior,fighter
123,30,42,refuge,person
123,30,43,purpose,reason
123,30,44,clause,santa
123,30,45,price,cost
123,30,46,injury,hurt
123,30,47,territory,area
123,30,48,dragon,beast
124,29,1,freezing,anti-boil
124,29,2,total,sum
124,29,3,boyfriend,malepal
124,29,4,collapse,fallen
124,29,5,receipt,paperbill
124,29,6,puppet,holebear
124,29,7,state,city
124,29,8,meantime,angryclock
124,29,9,dialogue,clocktree
124,29,10,cargo,vangreen
124,29,11,wit,nohout
124,29,12,expression,pastpression
124,29,13,holiday,vaccation
124,29,14,nose,smellorgan
124,29,15,hatred,nolove
124,29,16,entertainment,funstuff
124,29,17,feeling,feliityling
124,29,18,author,writer
124,29,19,investigation,detective
124,29,20,mention,saidit
124,29,21,truth,nolie
124,29,22,violation,rudeinside
124,29,23,leadership,bossness
124,29,24,noon,twelvepm
124,29,25,printing,copysheet
124,29,26,submarine,yellowunder
124,29,27,employment,workingperson
124,29,28,murder,kill
124,29,29,grief,sorrow
124,29,30,perfection,falutless
124,29,31,quarter,aforth
124,29,32,slavery,blackmentality
124,29,33,aggression,angriness
124,29,34,temptation,attractive
124,29,35,instruction,todo
124,29,36,journey,route
124,29,37,attraction,want
124,29,38,cheer,singledrink
124,29,39,stone,bigpebble
124,29,40,gateway,metaldoor
124,29,41,slave,black
124,29,42,role,act
124,29,43,excitement,fun
124,29,44,lottery,win
124,29,45,frustration,annoyed
124,29,46,argument,disagreement
124,29,47,insurance,moneydown
124,29,48,shortage,little
125,52,1,example,show
125,52,2,stroke,touch
125,52,3,angle,corner
125,52,4,compassion,heartfelt
125,52,5,evaluation,total
125,52,6,disaster,catastrophy
125,52,7,dream,sleepmovie
125,52,8,cry,weep
125,52,9,conception,idea
125,52,10,actress,pretender
125,52,11,venture,experience
125,52,12,gambling,risky
125,52,13,reputation,facade
125,52,14,fantasy,pretend
125,52,15,music,calming
125,52,16,depot,terminus
125,52,17,secret,private
125,52,18,access,entry
125,52,19,laboratory,experiment
125,52,20,prosecutor,blamer
125,52,21,interview,meeting
125,52,22,plastic,bendy
125,52,23,countryside,rural
125,52,24,oxygen,air
125,52,25,layout,plan
125,52,26,fraud,fake
125,52,27,commitment,promise
125,52,28,prisoner,slave
125,52,29,festival,fete
125,52,30,explosion,bomb
125,52,31,talent,skill
125,52,32,warrant,needs
125,52,33,earth,soil
125,52,34,midnight,newday
125,52,35,poem,ode
125,52,36,era,age
125,52,37,cut,snip
125,52,38,answer,reply
125,52,39,horror,scarey
125,52,40,joke,jest
125,52,41,battle,fight
125,52,42,regard,about
125,52,43,sadness,misery
125,52,44,voyage,trip
125,52,45,inconvenience,nuisance
125,52,46,rain,drizzle
125,52,47,corps,batalion
125,52,48,terrorist,murderer
126,51,1,code,symbol
126,51,2,dragon,terrannasauraus
126,51,3,price,katie
126,51,4,travel,fly
126,51,5,trip,slip
126,51,6,seminar,conference
126,51,7,loyalty,honest
126,51,8,communication,talking
126,51,9,syndrome,illness
126,51,10,clause,rule
126,51,11,practice,learn
126,51,12,performance,acting
126,51,13,military,army
126,51,14,winter,cold
126,51,15,territory,area
126,51,16,forum,room
126,51,17,detail,exact
126,51,18,analyst,data
126,51,19,south,below
126,51,20,album,book
126,51,21,injury,cut
126,51,22,gravity,pull
126,51,23,log,branch
126,51,24,jungle,trees
126,51,25,purity,simple
126,51,26,trade,work
126,51,27,skull,head
126,51,28,burst,blown
126,51,29,arrangement,sorted
126,51,30,enthusiasm,eager
126,51,31,scenario,scene
126,51,32,length,long
126,51,33,branch,log
126,51,34,opposition,against
126,51,35,mistake,error
126,51,36,warrior,opponent
126,51,37,conversation,chatting
126,51,38,graduation,passed
126,51,39,purpose,aim
126,51,40,parliament,westminster
126,51,41,process,aim
126,51,42,coal,nugget
126,51,43,danger,caution
126,51,44,cruise,journey
126,51,45,refuge,asylum
126,51,46,gaming,playing
126,51,47,nature,outside
126,51,48,symbol,icon
127,56,1,accent,brogue
127,56,2,opponent,opposition
127,56,3,limb,bodybranch
127,56,4,passion,lust
127,56,5,conservative,rightwing
127,56,6,destiny,future
127,56,7,pain,hurt
127,56,8,hurricane,wind
127,56,9,shame,guilt
127,56,10,miracle,magic
127,56,11,genius,megaclever
127,56,12,maintenance,lookafter
127,56,13,assassination,murder
127,56,14,guilt,shame
127,56,15,hunting,stalking
127,56,16,democracy,fair
127,56,17,hunger,ravenous
127,56,18,politics,rulemakers
127,56,19,operation,procedure
127,56,20,transcript,written
127,56,21,storm,rainywindy
127,56,22,assignment,homework
127,56,23,method,thatsthewaytodoit
127,56,24,sword,bigknife
127,56,25,desire,passion
127,56,26,cancer,tumour
127,56,27,pregnancy,expecting
127,56,28,promotion,arunguptheladder
127,56,29,mix,stir
127,56,30,label,sticker
127,56,31,storm,windyrainy
127,56,32,counsel,yourlawyer
127,56,33,abuse,mistreated
127,56,34,charm,giftofthegab
127,56,35,colony,tribe
127,56,36,electronics,electicgadgets
127,56,37,economics,howmoneyworks
127,56,38,breast,chest
127,56,39,sympathy,feelsorry
127,56,40,basis,thisway
127,56,41,policeman,copper
127,56,42,pie,pastryparcel
127,56,43,victim,survivor
127,56,44,decision,illdothat
127,56,45,acid,burnyliquid
127,56,46,inventor,imadethis
127,56,47,size,howbig
127,56,48,stretch,looooong
128,41,1,cargo,inanimate-baggage
128,41,2,hatred,angerfilled
128,41,3,submarine,underwaterboat
128,41,4,entertainment,funmedia
128,41,5,attraction,drawntowards
128,41,6,role,actorspart
128,41,7,investigation,detectiveexamination
128,41,8,wit,sparkling-brain
128,41,9,employment,job
128,41,10,noon,midday
128,41,11,mention,comment
128,41,12,argument,row
128,41,13,frustration,hadenough
128,41,14,collapse,fall-drop
128,41,15,leadership,managerial
128,41,16,holiday,vacation
128,41,17,slave,unpaidworker
128,41,18,insurance,justincase
128,41,19,stone,rock
128,41,20,truth,reality
128,41,21,aggression,non-peaceful
128,41,22,gateway,openroadto
128,41,23,expression,facial-move
128,41,24,shortage,lack
128,41,25,meantime,untilthen
128,41,26,murder,killed
128,41,27,dialogue,speech
128,41,28,quarter,half-half
128,41,29,instruction,howto
128,41,30,excitement,happily-expectant
128,41,31,cheer,woohoo
128,41,32,nose,smeller
128,41,33,receipt,shopproof
128,41,34,state,theunited
128,41,35,feeling,emotion
128,41,36,total,everything
128,41,37,perfection,everythingjustright
128,41,38,author,writer
128,41,39,freezing,belowzerofeeling
128,41,40,lottery,chancetowin
128,41,41,boyfriend,malepartner
128,41,42,puppet,punchandjudy
128,41,43,printing,notjoinedupwriting
128,41,44,journey,yourpath
128,41,45,violation,incursion
128,41,46,temptation,wants
128,41,47,slavery,blackhistory
128,41,48,grief,lossfeeling
129,37,1,employment,work
129,37,2,holiday,vacation
129,37,3,state,say
129,37,4,hatred,disgust
129,37,5,temptation,want
129,37,6,meantime,presently
129,37,7,puppet,stringman
129,37,8,murder,killing
129,37,9,wit,sharpness
129,37,10,collapse,fall
129,37,11,expression,saying
129,37,12,cheer,hurrah
129,37,13,leadership,boss
129,37,14,grief,misery
129,37,15,lottery,chance
129,37,16,perfection,ideal
129,37,17,dialogue,conversation
129,37,18,printing,copying
129,37,19,quarter,half-half
129,37,20,role,occupation
129,37,21,submarine,deep-seamobile
129,37,22,journey,voyage
129,37,23,frustration,annoyance
129,37,24,freezing,unthawed
129,37,25,truth,fact
129,37,26,slavery,bondage
129,37,27,gateway,introduction
129,37,28,aggression,fierceness
129,37,29,entertainment,leisure
129,37,30,mention,utter
129,37,31,cargo,luggage
129,37,32,argument,disagreement
129,37,33,slave,owned
129,37,34,noon,twelve
129,37,35,shortage,unplentiful
129,37,36,instruction,order
129,37,37,author,bookwriter
129,37,38,feeling,emotioning
129,37,39,excitement,thrills
129,37,40,total,absolute
129,37,41,stone,rockish
129,37,42,boyfriend,manpal
129,37,43,attraction,admiration
129,37,44,nose,facepoint
129,37,45,receipt,bill
129,37,46,investigation,examination
129,37,47,insurance,back-up
129,37,48,violation,crime
130,52,1,accountant,numberperson
130,52,2,regime,totalitarianleadership
130,52,3,loan,debt
130,52,4,understanding,clearmeaning
130,52,5,assumption,assofyouandme
130,52,6,violence,destruction
130,52,7,obstacle,challenge
130,52,8,script,cursive
130,52,9,competition,challenge
130,52,10,deposition,eyewitness
130,52,11,association,common
130,52,12,liability,deadweight
130,52,13,experiment,science
130,52,14,sunshine,morning
130,52,15,reference,dictionary
130,52,16,platinum,whitegold
130,52,17,village,community
130,52,18,reach,stretch
130,52,19,community,village
130,52,20,mystery,sherlock
130,52,21,dark,black-hole
130,52,22,cloth,fabric
130,52,23,fear,scared
130,52,24,decline,down
130,52,25,thief,burglar
130,52,26,criminal,prisioner
130,52,27,ability,talent
130,52,28,heaven,afterworld
130,52,29,flight,plane
130,52,30,illusion,mirage
130,52,31,criticism,berate
130,52,32,reunion,homecoming
130,52,33,draft,initial
130,52,34,serial,multiple
130,52,35,warning,head
130,52,36,survival,scavenge
130,52,37,correspondence,letters
130,52,38,fuel,gas
130,52,39,union,combination
130,52,40,curse,swear
130,52,41,pride,love
130,52,42,mineral,gem
130,52,43,precedent,first
130,52,44,globe,sphere
130,52,45,glow,luminate
130,52,46,evolution,darwin
130,52,47,middle,inbetween
130,52,48,rumor,hearsay
131,26,1,storm,rain
131,26,2,storm,rain
131,26,3,policeman,lawofficer
131,26,4,decision,choice
131,26,5,stretch,extend
131,26,6,breast,chest
131,26,7,method,plan
131,26,8,conservative,oldfashioned
131,26,9,shame,guilt
131,26,10,victim,crimeeffected
131,26,11,counsel,consult
131,26,12,promotion,jobimprovement
131,26,13,cancer,crab
131,26,14,accent,dialect
131,26,15,guilt,shame
131,26,16,assassination,murder
131,26,17,maintenance,fix
131,26,18,economics,moneypolitics
131,26,19,sympathy,empathy
131,26,20,size,bigness
131,26,21,democracy,peoplerule
131,26,22,hurricane,tornado
131,26,23,opponent,enemy
131,26,24,hunting,foodfind
131,26,25,desire,craving
131,26,26,assignment,mission
131,26,27,sword,blade
131,26,28,label,sticker
131,26,29,limb,bodypart
131,26,30,hunger,starving
131,26,31,electronics,digitals
131,26,32,miracle,event
131,26,33,transcript,essay
131,26,34,passion,love
131,26,35,abuse,baduse
131,26,36,inventor,creator
131,26,37,pain,ouchies
131,26,38,genius,smart
131,26,39,colony,settlement
131,26,40,mix,stir
131,26,41,politics,government
131,26,42,operation,assignment
131,26,43,basis,foundation
131,26,44,pie,circlefood
131,26,45,pregnancy,with-child
131,26,46,destiny,fate
131,26,47,charm,allure
131,26,48,acid,burn-juice
132,54,1,nose,nostrils
132,54,2,excitement,funment
132,54,3,freezing,supercold
132,54,4,attraction,magnetic
132,54,5,quarter,onefourth
132,54,6,receipt,voucher
132,54,7,journey,trip
132,54,8,instruction,manual
132,54,9,mention,suggest
132,54,10,cargo,shipgoods
132,54,11,insurance,guarantee
132,54,12,slavery,imprisonment
132,54,13,stone,rock
132,54,14,lottery,gamble
132,54,15,truth,unfalse
132,54,16,hatred,antilove
132,54,17,noon,midday
132,54,18,slave,prisoner
132,54,19,meantime,interim
132,54,20,violation,desecrate
132,54,21,grief,heartbroken
132,54,22,employment,workplace
132,54,23,gateway,entrance
132,54,24,perfection,flawless
132,54,25,role,function
132,54,26,cheer,joyshout
132,54,27,dialogue,conversation
132,54,28,shortage,absence
132,54,29,aggression,fightshout
132,54,30,argument,angryshout
132,54,31,frustration,annoyance
132,54,32,murder,kill
132,54,33,total,encompassing
132,54,34,collapse,crumble
132,54,35,temptation,enticing
132,54,36,investigation,inquiry
132,54,37,entertainment,show
132,54,38,state,condition
132,54,39,printing,inktransfer
132,54,40,submarine,uboat
132,54,41,expression,voice
132,54,42,leadership,management
132,54,43,author,writer
132,54,44,wit,humour
132,54,45,puppet,pinocchio
132,54,46,feeling,heartsoul
132,54,47,holiday,vacation
132,54,48,boyfriend,suitor
133,54,1,orientation,bearings
133,54,2,region,area
133,54,3,pause,shortstop
133,54,4,merit,virtue
133,54,5,trick,pretense
133,54,6,recipe,mealplanner
133,54,7,cake,sponge
133,54,8,assurance,guarantee
133,54,9,terror,horror
133,54,10,scent,smell
133,54,11,county,shire
133,54,12,database,index
133,54,13,cartoon,animation
133,54,14,suicide,selfslaughter
133,54,15,expertise,skill
133,54,16,lecture,address
133,54,17,notion,idea
133,54,18,crisis,dilemma
133,54,19,pension,retirementcash
133,54,20,defense,barricade
133,54,21,assessment,appraisal
133,54,22,definition,meaning
133,54,23,welfare,benefit
133,54,24,chaos,turmoil
133,54,25,laughter,chuckle
133,54,26,victory,win
133,54,27,romance,loveaffair
133,54,28,drain,sewer
133,54,29,battalion,squadron
133,54,30,intention,aim
133,54,31,philosopher,thinker
133,54,32,innocence,chastity
133,54,33,error,mistake
133,54,34,effect,reaction
133,54,35,honesty,truthfulness
133,54,36,spectrum,rainbow
133,54,37,treasure,pirategold
133,54,38,trench,gully
133,54,39,force,strength
133,54,40,assistant,helper
133,54,41,sense,smell
133,54,42,mining,tunneling
133,54,43,darkness,blackness
133,54,44,input,opinion
133,54,45,fortune,riches
133,54,46,sea,ocean
133,54,47,charity,donation
133,54,48,payment,cash
134,42,1,dialogue,wordswap
134,42,2,frustration,anger
134,42,3,investigation,policelookingat
134,42,4,printing,inkcopy
134,42,5,noon,midday
134,42,6,instruction,direction
134,42,7,quarter,half-then-half
134,42,8,mention,tell
134,42,9,boyfriend,male-partner
134,42,10,leadership,motivate-boat
134,42,11,murder,kill
134,42,12,lottery,national-balldrop
134,42,13,hatred,strong-dislike
134,42,14,cheer,shout-happy
134,42,15,grief,deathsad
134,42,16,perfection,just-so
134,42,17,slave,servant
134,42,18,entertainment,for-joy
134,42,19,stone,pebble
134,42,20,state,as-is
134,42,21,nose,face-honker
134,42,22,feeling,emotion
134,42,23,excitement,severehappy
134,42,24,freezing,iced
134,42,25,wit,sharpy-funny
134,42,26,puppet,pinnochio
134,42,27,journey,trip
134,42,28,meantime,currently
134,42,29,aggression,punchy-angry
134,42,30,temptation,eveapple
134,42,31,shortage,smallbirthnumber
134,42,32,violation,unknown
134,42,33,insurance,car-protection
134,42,34,holiday,vacation
134,42,35,gateway,arched-door
134,42,36,slavery,serventary
134,42,37,role,unknown
134,42,38,attraction,drawn-too
134,42,39,total,alltogether
134,42,40,expression,funny-sayimg
134,42,41,argument,debate
134,42,42,truth,not-lying
134,42,43,submarine,yellow-boat
134,42,44,employment,job
134,42,45,collapse,crumble
134,42,46,receipt,bill
134,42,47,author,book-writer
134,42,48,cargo,precious-goods
135,33,1,conception,babystarted
135,33,2,joke,insincerefact
135,33,3,explosion,kaboom
135,33,4,venture,wanderout
135,33,5,access,getinto
135,33,6,battle,multifight
135,33,7,poem,wordrhymes
135,33,8,corps,defenceparty
135,33,9,inconvenience,annoyingtiming
135,33,10,horror,totalscaredom
135,33,11,music,lyricaltunes
135,33,12,era,lotsayears
135,33,13,midnight,wolfhour
135,33,14,secret,hiddenspeak
135,33,15,gambling,dollarsanddings
135,33,16,compassion,kindgiving
135,33,17,reputation,setidentity
135,33,18,disaster,catastrophicalmess
135,33,19,example,thingslike
135,33,20,sadness,alltears
135,33,21,dream,billowythoughts
135,33,22,voyage,endlesssailing
135,33,23,regard,giveconsider
135,33,24,prosecutor,attackinglawyer
135,33,25,angle,notstraight
135,33,26,laboratory,testingroom
135,33,27,cry,faceleaking
135,33,28,countryside,hillseverywhere
135,33,29,talent,specialskills
135,33,30,cut,slicein
135,33,31,interview,questioningpeople
135,33,32,actress,ladypretending
135,33,33,fraud,dishonestacting
135,33,34,stroke,swishandflick
135,33,35,oxygen,breathingelement
135,33,36,plastic,polymerdevil
135,33,37,depot,goodscollectionplace
135,33,38,layout,arrangedspace
135,33,39,fantasy,imaginatedwonder
135,33,40,terrorist,putinlike
135,33,41,prisoner,capturedsoul
135,33,42,answer,followsquestion
135,33,43,festival,tentsandtunes
135,33,44,rain,skytears
135,33,45,evaluation,summaryact
135,33,46,commitment,stickwith
135,33,47,warrant,searchpaper
135,33,48,earth,peopleplanet
136,43,1,flight,hover
136,43,2,thief,naughty
136,43,3,survival,fight
136,43,4,evolution,evolve
136,43,5,ability,trait
136,43,6,village,town
136,43,7,criminal,theif
136,43,8,fear,scared
136,43,9,reach,stretch
136,43,10,mineral,cole
136,43,11,rumor,mill
136,43,12,correspondence,letter
136,43,13,reunion,unite
136,43,14,accountant,mathematician
136,43,15,precedent,example
136,43,16,community,unit
136,43,17,violence,damage
136,43,18,obstacle,prevent
136,43,19,mystery,enigma
136,43,20,cloth,towel
136,43,21,glow,radiance
136,43,22,globe,world
136,43,23,reference,sources
136,43,24,competition,natural
136,43,25,fuel,petrol
136,43,26,warning,danger
136,43,27,pride,qualities
136,43,28,experiment,test
136,43,29,association,people
136,43,30,sunshine,light
136,43,31,assumption,guess
136,43,32,serial,behaviour
136,43,33,criticism,fault
136,43,34,middle,inbetween
136,43,35,deposition,law
136,43,36,draft,writing
136,43,37,dark,black
136,43,38,union,people
136,43,39,regime,government
136,43,40,heaven,god
136,43,41,decline,refuse
136,43,42,understanding,forgiving
136,43,43,loan,borrow
136,43,44,curse,swear
136,43,45,script,print
136,43,46,liability,blame
136,43,47,illusion,unreal
136,43,48,platinum,metal
137,30,1,quote,copy
137,30,2,article,paragraph
137,30,3,insert,place
137,30,4,scout,look
137,30,5,closure,greive
137,30,6,leap,jump
137,30,7,id,would
