condition;ID;gender;age;text;text2;type;resp
1;35;m;21;camera;cortesia;mouse;cortesia
1;36;femmina;20;abito;solenne;mouse esterno;solenne
1;36;femmina;20;insolente;vasca;mouse esterno;insolente
1;36;femmina;20;atletica;scarpa;mouse esterno;atletica
1;36;femmina;20;asilo;motivo;mouse esterno;motivo
1;36;femmina;20;attico;modesto;mouse esterno;modesto
1;36;femmina;20;riparato;tenda;mouse esterno;riparato
1;36;femmina;20;tromba;potenza;mouse esterno;potenza
1;36;femmina;20;onore;vino;mouse esterno;onore
1;36;femmina;20;corrotto;gonna;mouse esterno;corrotto
1;36;femmina;20;magnifico;zanzara;mouse esterno;magnifico
1;36;femmina;20;scrivania;pensieroso;mouse esterno;pensieroso
1;36;femmina;20;idiota;scimmia;mouse esterno;idiota
1;36;femmina;20;ostile;nuvoloso;mouse esterno;nuvoloso
1;36;femmina;20;genere;cioccolato;mouse esterno;genere
1;36;femmina;20;lussuria;prateria;mouse esterno;lussuria
1;36;femmina;20;ulivo;ambizione;mouse esterno;ambizione
1;36;femmina;20;maglia;vincere;mouse esterno;vincere
1;36;femmina;20;estasi;sughero;mouse esterno;estasi
1;36;femmina;20;puzza;stufa;mouse esterno;puzza
1;36;femmina;20;grave;caviglia;mouse esterno;grave
1;36;femmina;20;mercato;vantaggio;mouse esterno;vantaggio
1;36;femmina;20;occhio;inganno;mouse esterno;inganno
1;36;femmina;20;poltrona;fiducia;mouse esterno;fiducia
1;36;femmina;20;disprezzo;sorriso;mouse esterno;disprezzo
1;36;femmina;20;ricatto;schiaffo;mouse esterno;ricatto
1;36;femmina;20;buio;balcone;mouse esterno;buio
1;36;femmina;20;rancido;insalata;mouse esterno;rancido
1;36;femmina;20;paletta;collisione;mouse esterno;collisione
1;36;femmina;20;annoiato;mestolo;mouse esterno;annoiato
1;36;femmina;20;leggenda;scala;mouse esterno;leggenda
1;36;femmina;20;causa;stomaco;mouse esterno;causa
1;36;femmina;20;pianta;saggio;mouse esterno;saggio
1;36;femmina;20;vetro;giustizia;mouse esterno;giustizia
1;36;femmina;20;infuriato;forchetta;mouse esterno;infuriato
1;36;femmina;20;cavallo;arte;mouse esterno;arte
1;36;femmina;20;vittoria;ombrello;mouse esterno;vittoria
1;36;femmina;20;evidente;serbatoio;mouse esterno;evidente
1;36;femmina;20;camera;cortesia;mouse esterno;cortesia
1;36;femmina;20;guarire;ospedale;mouse esterno;guarire
1;36;femmina;20;meraviglia;cornice;mouse esterno;meraviglia
1;36;femmina;20;giocattolo;insipido;mouse esterno;insipido
1;36;femmina;20;mobilita;gomma;mouse esterno;mobilita
1;36;femmina;20;dono;perspicacia;mouse esterno;perspicacia
1;36;femmina;20;giardino;salute;mouse esterno;salute
1;36;femmina;20;immorale;attrezzo;mouse esterno;immorale
1;36;femmina;20;maniaco;ossessione;mouse esterno;ossessione
1;36;femmina;20;aereo;allerta;mouse esterno;allerta
1;36;femmina;20;laureato;dio;mouse esterno;dio
1;36;femmina;20;sedile;agile;mouse esterno;agile
1;36;femmina;20;incidente;colpa;mouse esterno;colpa
1;36;femmina;20;deforme;tronco;mouse esterno;deforme
1;36;femmina;20;burro;tenero;mouse esterno;tenero
1;36;femmina;20;libreria;spazio;mouse esterno;spazio
1;36;femmina;20;umano;morale;mouse esterno;morale
1;36;femmina;20;natale;albero;mouse esterno;natale
1;36;femmina;20;infedele;sposa;mouse esterno;infedele
1;36;femmina;20;prete;devoto;mouse esterno;devoto
1;36;femmina;20;stanco;divano;mouse esterno;stanco
1;36;femmina;20;coltello;demonio;mouse esterno;demonio
1;36;femmina;20;finestra;triste;mouse esterno;triste
1;36;femmina;20;rasoio;stritolare;mouse esterno;stritolare
1;36;femmina;20;fetido;calza;mouse esterno;fetido
1;36;femmina;20;latte;fetore;mouse esterno;fetore
1;36;femmina;20;grato;abbraccio;mouse esterno;grato
1;36;femmina;20;carcere;pena;mouse esterno;pena
1;36;femmina;20;intelletto;idrante;mouse esterno;intelletto
1;36;femmina;20;gomito;astio;mouse esterno;astio
1;36;femmina;20;brutale;miele;mouse esterno;brutale
1;36;femmina;20;grezzo;barile;mouse esterno;grezzo
1;36;femmina;20;facile;morbido;mouse esterno;facile
1;36;femmina;20;sfera;fase;mouse esterno;sfera
1;36;femmina;20;diavolo;prigione;mouse esterno;diavolo
1;36;femmina;20;appetitoso;pizza;mouse esterno;appetitoso
1;36;femmina;20;gattino;dettaglio;mouse esterno;dettaglio
1;36;femmina;20;caos;quaderno;mouse esterno;caos
1;36;femmina;20;farfalla;fantasia;mouse esterno;fantasia
1;36;femmina;20;fastidio;naso;mouse esterno;fastidio
1;36;femmina;20;cane;cortese;mouse esterno;cortese
1;36;femmina;20;pentola;mente;mouse esterno;mente
1;36;femmina;20;scarafaggio;orribile;mouse esterno;orribile
1;36;femmina;20;montagna;codardo;mouse esterno;codardo
1;36;femmina;20;musica;violino;mouse esterno;musica
1;36;femmina;20;freddo;cappotto;mouse esterno;freddo
1;36;femmina;20;opzione;giacca;mouse esterno;opzione
1;36;femmina;20;caramella;melodia;mouse esterno;melodia
1;36;femmina;20;intimo;mistico;mouse esterno;mistico
1;36;femmina;20;vaso;gloria;mouse esterno;gloria
1;36;femmina;20;frigido;forcina;mouse esterno;frigido
1;36;femmina;20;assediato;ferito;mouse esterno;assediato
1;36;femmina;20;avventura;vacanza;mouse esterno;avventura
1;36;femmina;20;eccellenza;diamante;mouse esterno;eccellenza
1;36;femmina;20;dormire;paradiso;mouse esterno;paradiso
1;36;femmina;20;dollaro;utile;mouse esterno;utile
1;36;femmina;20;orecchio;disturbare;mouse esterno;disturbare
1;36;femmina;20;ispirato;geranio;mouse esterno;ispirato
1;36;femmina;20;bicicletta;passione;mouse esterno;passione
1;36;femmina;20;elegante;felpa;mouse esterno;elegante
1;36;femmina;20;specchio;spirito;mouse esterno;spirito
1;36;femmina;20;pugnale;fortuito;mouse esterno;fortuito
1;36;femmina;20;paralisi;sedia;mouse esterno;paralisi
1;36;femmina;20;gatto;spaventato;mouse esterno;spaventato
1;36;femmina;20;bocca;riverente;mouse esterno;riverente
1;36;femmina;20;precipizio;orrore;mouse esterno;orrore
1;36;femmina;20;lenire;ferite;mouse esterno;lenire
1;36;femmina;20;muscoloso;debole;mouse esterno;debole
1;36;femmina;20;ottimismo;profumo;mouse esterno;ottimismo
1;36;femmina;20;miracolo;applauso;mouse esterno;miracolo
1;36;femmina;20;piatto;insipido;mouse esterno;insipido
1;36;femmina;20;lavare;attivare;mouse esterno;attivare
1;36;femmina;20;dentista;fiducioso;mouse esterno;fiducioso
1;36;femmina;20;poesia;penna;mouse esterno;poesia
1;36;femmina;20;veloce;vespa;mouse esterno;veloce
1;36;femmina;20;statua;audace;mouse esterno;audace
1;36;femmina;20;febbre;pino;mouse esterno;febbre
1;36;femmina;20;crepuscolo;orologio;mouse esterno;crepuscolo
1;36;femmina;20;prestigio;lusso;mouse esterno;lusso
1;36;femmina;20;cappello;rovente;mouse esterno;rovente
1;36;femmina;20;rosso;bicchiere;mouse esterno;rosso
1;36;femmina;20;tavolo;pressione;mouse esterno;pressione
1;36;femmina;20;elefante;innocente;mouse esterno;innocente
2;37;Femmina;19;guarire;ospedale;mouse esterno;ospedale
2;37;Femmina;19;incidente;colpa;mouse esterno;incidente
2;37;Femmina;19;idiota;scimmia;mouse esterno;scimmia
2;37;Femmina;19;elefante;innocente;mouse esterno;elefante
2;37;Femmina;19;pentola;mente;mouse esterno;pentola
2;37;Femmina;19;dormire;paradiso;mouse esterno;dormire
2;37;Femmina;19;paralisi;sedia;mouse esterno;sedia
2;37;Femmina;19;natale;albero;mouse esterno;albero
2;37;Femmina;19;onore;vino;mouse esterno;vino
2;37;Femmina;19;caramella;melodia;mouse esterno;caramella
2;37;Femmina;19;camera;cortesia;mouse esterno;camera
2;37;Femmina;19;fastidio;naso;mouse esterno;naso
2;37;Femmina;19;eccellenza;diamante;mouse esterno;diamante
2;37;Femmina;19;poltrona;fiducia;mouse esterno;poltrona
2;37;Femmina;19;fetido;calza;mouse esterno;calza
2;37;Femmina;19;giocattolo;insipido;mouse esterno;giocattolo
2;37;Femmina;19;finestra;triste;mouse esterno;finestra
2;37;Femmina;19;abito;solenne;mouse esterno;abito
2;37;Femmina;19;pianta;saggio;mouse esterno;pianta
2;37;Femmina;19;stanco;divano;mouse esterno;divano
2;37;Femmina;19;lenire;ferite;mouse esterno;ferite
2;37;Femmina;19;crepuscolo;orologio;mouse esterno;orologio
2;37;Femmina;19;buio;balcone;mouse esterno;balcone
2;37;Femmina;19;brutale;miele;mouse esterno;miele
2;37;Femmina;19;gomito;astio;mouse esterno;gomito
2;37;Femmina;19;tromba;potenza;mouse esterno;tromba
2;37;Femmina;19;bicicletta;passione;mouse esterno;bicicletta
2;37;Femmina;19;montagna;codardo;mouse esterno;montagna
2;37;Femmina;19;bocca;riverente;mouse esterno;bocca
2;37;Femmina;19;deforme;tronco;mouse esterno;tronco
2;37;Femmina;19;veloce;vespa;mouse esterno;vespa
2;37;Femmina;19;assediato;ferito;mouse esterno;ferito
2;37;Femmina;19;giardino;salute;mouse esterno;giardino
2;37;Femmina;19;grave;caviglia;mouse esterno;caviglia
2;37;Femmina;19;muscoloso;debole;mouse esterno;muscoloso
2;37;Femmina;19;poesia;penna;mouse esterno;penna
2;37;Femmina;19;laureato;dio;mouse esterno;laureato
2;37;Femmina;19;meraviglia;cornice;mouse esterno;cornice
2;37;Femmina;19;immorale;attrezzo;mouse esterno;attrezzo
2;37;Femmina;19;cane;cortese;mouse esterno;cane
2;37;Femmina;19;leggenda;scala;mouse esterno;scala
2;37;Femmina;19;annoiato;mestolo;mouse esterno;mestolo
2;37;Femmina;19;occhio;inganno;mouse esterno;occhio
2;37;Femmina;19;maglia;vincere;mouse esterno;maglia
2;37;Femmina;19;specchio;spirito;mouse esterno;spirito
2;37;Femmina;19;statua;audace;mouse esterno;statua
2;37;Femmina;19;vetro;giustizia;mouse esterno;vetro
2;37;Femmina;19;lavare;attivare;mouse esterno;lavare
2;37;Femmina;19;evidente;serbatoio;mouse esterno;serbatoio
2;37;Femmina;19;genere;cioccolato;mouse esterno;cioccolato
2;37;Femmina;19;prete;devoto;mouse esterno;prete
2;37;Femmina;19;mobilita;gomma;mouse esterno;gomma
2;37;Femmina;19;carcere;pena;mouse esterno;carcere
2;37;Femmina;19;aereo;allerta;mouse esterno;aereo
2;37;Femmina;19;libreria;spazio;mouse esterno;libreria
2;37;Femmina;19;tavolo;pressione;mouse esterno;tavolo
2;37;Femmina;19;intelletto;idrante;mouse esterno;idrante
2;37;Femmina;19;gatto;spaventato;mouse esterno;gatto
2;37;Femmina;19;estasi;sughero;mouse esterno;sughero
2;37;Femmina;19;rancido;insalata;mouse esterno;insalata
2;37;Femmina;19;febbre;pino;mouse esterno;pino
2;37;Femmina;19;coltello;demonio;mouse esterno;coltello
2;37;Femmina;19;miracolo;applauso;mouse esterno;applauso
2;37;Femmina;19;atletica;scarpa;mouse esterno;scarpa
2;37;Femmina;19;intimo;mistico;mouse esterno;intimo
2;37;Femmina;19;ulivo;ambizione;mouse esterno;ulivo
2;37;Femmina;19;facile;morbido;mouse esterno;morbido
2;37;Femmina;19;rosso;bicchiere;mouse esterno;bicchiere
2;37;Femmina;19;infedele;sposa;mouse esterno;sposa
2;37;Femmina;19;caos;quaderno;mouse esterno;quaderno
2;37;Femmina;19;prestigio;lusso;mouse esterno;lusso
2;37;Femmina;19;corrotto;gonna;mouse esterno;gonna
2;37;Femmina;19;frigido;forcina;mouse esterno;forcina
2;37;Femmina;19;riparato;tenda;mouse esterno;tenda
2;37;Femmina;19;mercato;vantaggio;mouse esterno;mercato
2;37;Femmina;19;grato;abbraccio;mouse esterno;abbraccio
2;37;Femmina;19;orecchio;disturbare;mouse esterno;orecchio
2;37;Femmina;19;maniaco;ossessione;mouse esterno;maniaco
2;37;Femmina;19;freddo;cappotto;mouse esterno;cappotto
2;37;Femmina;19;diavolo;prigione;mouse esterno;prigione
2;37;Femmina;19;elegante;felpa;mouse esterno;felpa
2;37;Femmina;19;precipizio;orrore;mouse esterno;precipizio
2;37;Femmina;19;scrivania;pensieroso;mouse esterno;scrivania
2;37;Femmina;19;ostile;nuvoloso;mouse esterno;nuvoloso
2;37;Femmina;19;farfalla;fantasia;mouse esterno;farfalla
2;37;Femmina;19;appetitoso;pizza;mouse esterno;pizza
2;37;Femmina;19;magnifico;zanzara;mouse esterno;zanzara
2;37;Femmina;19;vittoria;ombrello;mouse esterno;ombrello
2;37;Femmina;19;ottimismo;profumo;mouse esterno;profumo
2;37;Femmina;19;pugnale;fortuito;mouse esterno;pugnale
2;37;Femmina;19;gattino;dettaglio;mouse esterno;gattino
2;37;Femmina;19;attico;modesto;mouse esterno;attico
2;37;Femmina;19;paletta;collisione;mouse esterno;paletta
2;37;Femmina;19;ricatto;schiaffo;mouse esterno;schiaffo
2;37;Femmina;19;sfera;fase;mouse esterno;sfera
2;37;Femmina;19;avventura;vacanza;mouse esterno;avventura
2;37;Femmina;19;burro;tenero;mouse esterno;burro
2;37;Femmina;19;musica;violino;mouse esterno;violino
2;37;Femmina;19;asilo;motivo;mouse esterno;asilo
2;37;Femmina;19;umano;morale;mouse esterno;umano
2;37;Femmina;19;vaso;gloria;mouse esterno;vaso
2;37;Femmina;19;cappello;rovente;mouse esterno;cappello
2;37;Femmina;19;piatto;insipido;mouse esterno;piatto
2;37;Femmina;19;cavallo;arte;mouse esterno;cavallo
2;37;Femmina;19;dollaro;utile;mouse esterno;dollaro
2;37;Femmina;19;dentista;fiducioso;mouse esterno;dentista
2;37;Femmina;19;latte;fetore;mouse esterno;latte
2;37;Femmina;19;disprezzo;sorriso;mouse esterno;sorriso
2;37;Femmina;19;puzza;stufa;mouse esterno;stufa
2;37;Femmina;19;dono;perspicacia;mouse esterno;dono
2;37;Femmina;19;insolente;vasca;mouse esterno;vasca
2;37;Femmina;19;lussuria;prateria;mouse esterno;prateria
2;37;Femmina;19;causa;stomaco;mouse esterno;stomaco
2;37;Femmina;19;grezzo;barile;mouse esterno;barile
2;37;Femmina;19;sedile;agile;mouse esterno;sedile
2;37;Femmina;19;rasoio;stritolare;mouse esterno;rasoio
2;37;Femmina;19;scarafaggio;orribile;mouse esterno;scarafaggio
2;37;Femmina;19;infuriato;forchetta;mouse esterno;forchetta
2;37;Femmina;19;opzione;giacca;mouse esterno;giacca
2;37;Femmina;19;ispirato;geranio;mouse esterno;geranio
2;38;Femmina;21;lenire;ferite;mouse esterno;ferite
2;38;Femmina;21;musica;violino;mouse esterno;violino
2;38;Femmina;21;ulivo;ambizione;mouse esterno;ambizione
2;38;Femmina;21;precipizio;orrore;mouse esterno;precipizio
2;38;Femmina;21;pentola;mente;mouse esterno;pentola
2;38;Femmina;21;atletica;scarpa;mouse esterno;scarpa
2;38;Femmina;21;specchio;spirito;mouse esterno;specchio
2;38;Femmina;21;ottimismo;profumo;mouse esterno;profumo
2;38;Femmina;21;muscoloso;debole;mouse esterno;muscoloso
2;38;Femmina;21;diavolo;prigione;mouse esterno;prigione
2;38;Femmina;21;dormire;paradiso;mouse esterno;paradiso
2;38;Femmina;21;buio;balcone;mouse esterno;balcone
2;38;Femmina;21;attico;modesto;mouse esterno;attico
2;38;Femmina;21;mercato;vantaggio;mouse esterno;mercato
2;38;Femmina;21;elefante;innocente;mouse esterno;elefante
2;38;Femmina;21;appetitoso;pizza;mouse esterno;pizza
2;38;Femmina;21;dono;perspicacia;mouse esterno;dono
2;38;Femmina;21;eccellenza;diamante;mouse esterno;diamante
2;38;Femmina;21;mobilita;gomma;mouse esterno;gomma
2;38;Femmina;21;leggenda;scala;mouse esterno;scala
2;38;Femmina;21;vittoria;ombrello;mouse esterno;ombrello
2;38;Femmina;21;laureato;dio;mouse esterno;laureato
2;38;Femmina;21;sfera;fase;mouse esterno;sfera
2;38;Femmina;21;libreria;spazio;mouse esterno;libreria
2;38;Femmina;21;tavolo;pressione;mouse esterno;tavolo
2;38;Femmina;21;facile;morbido;mouse esterno;morbido
2;38;Femmina;21;crepuscolo;orologio;mouse esterno;orologio
2;38;Femmina;21;paletta;collisione;mouse esterno;paletta
2;38;Femmina;21;asilo;motivo;mouse esterno;asilo
2;38;Femmina;21;disprezzo;sorriso;mouse esterno;sorriso
2;38;Femmina;21;avventura;vacanza;mouse esterno;vacanza
2;38;Femmina;21;pugnale;fortuito;mouse esterno;pugnale
2;38;Femmina;21;sedile;agile;mouse esterno;sedile
2;38;Femmina;21;dollaro;utile;mouse esterno;dollaro
2;38;Femmina;21;puzza;stufa;mouse esterno;stufa
2;38;Femmina;21;grezzo;barile;mouse esterno;barile
2;38;Femmina;21;deforme;tronco;mouse esterno;tronco
2;38;Femmina;21;gomito;astio;mouse esterno;gomito
2;38;Femmina;21;incidente;colpa;mouse esterno;incidente
2;38;Femmina;21;lavare;attivare;mouse esterno;lavare
2;38;Femmina;21;gatto;spaventato;mouse esterno;gatto
2;38;Femmina;21;brutale;miele;mouse esterno;miele
2;38;Femmina;21;camera;cortesia;mouse esterno;camera
2;38;Femmina;21;grave;caviglia;mouse esterno;caviglia
2;38;Femmina;21;umano;morale;mouse esterno;umano
2;38;Femmina;21;scrivania;pensieroso;mouse esterno;scrivania
2;38;Femmina;21;immorale;attrezzo;mouse esterno;attrezzo
2;38;Femmina;21;caramella;melodia;mouse esterno;caramella
2;38;Femmina;21;giardino;salute;mouse esterno;giardino
2;38;Femmina;21;prete;devoto;mouse esterno;prete
2;38;Femmina;21;cavallo;arte;mouse esterno;cavallo
2;38;Femmina;21;bicicletta;passione;mouse esterno;bicicletta
2;38;Femmina;21;elegante;felpa;mouse esterno;felpa
2;38;Femmina;21;occhio;inganno;mouse esterno;occhio
2;38;Femmina;21;pianta;saggio;mouse esterno;pianta
2;38;Femmina;21;idiota;scimmia;mouse esterno;scimmia
2;38;Femmina;21;latte;fetore;mouse esterno;latte
2;38;Femmina;21;veloce;vespa;mouse esterno;vespa
2;38;Femmina;21;statua;audace;mouse esterno;statua
2;38;Femmina;21;abito;solenne;mouse esterno;abito
2;38;Femmina;21;ostile;nuvoloso;mouse esterno;nuvoloso
2;38;Femmina;21;fetido;calza;mouse esterno;calza
2;38;Femmina;21;guarire;ospedale;mouse esterno;ospedale
2;38;Femmina;21;evidente;serbatoio;mouse esterno;serbatoio
2;38;Femmina;21;finestra;triste;mouse esterno;finestra
2;38;Femmina;21;magnifico;zanzara;mouse esterno;zanzara
2;38;Femmina;21;poltrona;fiducia;mouse esterno;poltrona
2;38;Femmina;21;freddo;cappotto;mouse esterno;cappotto
2;38;Femmina;21;infuriato;forchetta;mouse esterno;forchetta
2;38;Femmina;21;natale;albero;mouse esterno;albero
2;38;Femmina;21;piatto;insipido;mouse esterno;piatto
2;38;Femmina;21;stanco;divano;mouse esterno;divano
2;38;Femmina;21;carcere;pena;mouse esterno;carcere
2;38;Femmina;21;coltello;demonio;mouse esterno;coltello
2;38;Femmina;21;frigido;forcina;mouse esterno;forcina
2;38;Femmina;21;giocattolo;insipido;mouse esterno;giocattolo
2;38;Femmina;21;estasi;sughero;mouse esterno;sughero
2;38;Femmina;21;tromba;potenza;mouse esterno;tromba
2;38;Femmina;21;rasoio;stritolare;mouse esterno;rasoio
2;38;Femmina;21;assediato;ferito;mouse esterno;ferito
2;38;Femmina;21;genere;cioccolato;mouse esterno;cioccolato
2;38;Femmina;21;rancido;insalata;mouse esterno;insalata
2;38;Femmina;21;maniaco;ossessione;mouse esterno;maniaco
2;38;Femmina;21;ispirato;geranio;mouse esterno;geranio
2;38;Femmina;21;corrotto;gonna;mouse esterno;gonna
2;38;Femmina;21;rosso;bicchiere;mouse esterno;bicchiere
2;38;Femmina;21;montagna;codardo;mouse esterno;montagna
2;38;Femmina;21;causa;stomaco;mouse esterno;stomaco
2;38;Femmina;21;vaso;gloria;mouse esterno;vaso
2;38;Femmina;21;bocca;riverente;mouse esterno;bocca
2;38;Femmina;21;onore;vino;mouse esterno;vino
2;38;Femmina;21;prestigio;lusso;mouse esterno;lusso
2;38;Femmina;21;gattino;dettaglio;mouse esterno;gattino
2;38;Femmina;21;lussuria;prateria;mouse esterno;prateria
2;38;Femmina;21;grato;abbraccio;mouse esterno;abbraccio
2;38;Femmina;21;paralisi;sedia;mouse esterno;sedia
2;38;Femmina;21;intimo;mistico;mouse esterno;intimo
2;38;Femmina;21;poesia;penna;mouse esterno;poesia
2;38;Femmina;21;ricatto;schiaffo;mouse esterno;schiaffo
2;38;Femmina;21;farfalla;fantasia;mouse esterno;farfalla
2;38;Femmina;21;orecchio;disturbare;mouse esterno;orecchio
2;38;Femmina;21;opzione;giacca;mouse esterno;giacca
2;38;Femmina;21;maglia;vincere;mouse esterno;maglia
2;38;Femmina;21;fastidio;naso;mouse esterno;naso
2;38;Femmina;21;insolente;vasca;mouse esterno;vasca
2;38;Femmina;21;miracolo;applauso;mouse esterno;applauso
2;38;Femmina;21;vetro;giustizia;mouse esterno;vetro
2;38;Femmina;21;intelletto;idrante;mouse esterno;idrante
2;38;Femmina;21;cane;cortese;mouse esterno;cane
2;38;Femmina;21;annoiato;mestolo;mouse esterno;mestolo
2;38;Femmina;21;aereo;allerta;mouse esterno;aereo
2;38;Femmina;21;febbre;pino;mouse esterno;pino
2;38;Femmina;21;scarafaggio;orribile;mouse esterno;scarafaggio
2;38;Femmina;21;infedele;sposa;mouse esterno;sposa
2;38;Femmina;21;cappello;rovente;mouse esterno;cappello
2;38;Femmina;21;burro;tenero;mouse esterno;burro
2;38;Femmina;21;meraviglia;cornice;mouse esterno;cornice
2;38;Femmina;21;caos;quaderno;mouse esterno;quaderno
2;38;Femmina;21;dentista;fiducioso;mouse esterno;dentista
2;38;Femmina;21;riparato;tenda;mouse esterno;tenda
2;39;Maschio;27;rancido;insalata;mouse esterno;rancido
2;39;Maschio;27;poesia;penna;mouse esterno;poesia
2;39;Maschio;27;camera;cortesia;mouse esterno;camera
2;39;Maschio;27;opzione;giacca;mouse esterno;giacca
2;39;Maschio;27;finestra;triste;mouse esterno;finestra
2;39;Maschio;27;gomito;astio;mouse esterno;gomito
2;39;Maschio;27;estasi;sughero;mouse esterno;sughero
