"","participant_id","rt","trial_id","gender","age","language","speech_therapy","mental_conditions","sentence","test_item","phenomenon","condition","response","accuracy","repetition","stability"
"3891","649590",4923.39999999851,11,"male",39,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,1,NA
"3892","649590",3335.39999999851,13,"male",39,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,2,0
"3893","649590",7171,16,"male",39,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,3,0
"3894","649590",3958.80000000075,31,"male",39,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,4,0
"3895","649590",2435.29999999702,43,"male",39,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,5,0
"3896","649590",1841.89999999851,58,"male",39,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,6,0
"3897","649590",2102.19999999925,77,"male",39,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,7,0
"3898","649590",2284.10000000149,82,"male",39,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,8,0
"3899","649590",1386,103,"male",39,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,9,0
"3900","649590",1389.10000000149,107,"male",39,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,10,0
"3901","649590",4182.09999999776,12,"male",39,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,1,NA
"3902","649590",3953.5,18,"male",39,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,2,0
"3903","649590",2323.69999999925,53,"male",39,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,3,0
"3904","649590",2534.39999999851,55,"male",39,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,4,0
"3905","649590",2258.80000000075,66,"male",39,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,5,0
"3906","649590",2332.60000000149,75,"male",39,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,6,0
"3907","649590",2389.19999999925,83,"male",39,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,7,0
"3908","649590",2594,87,"male",39,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,8,0
"3909","649590",2658.5,98,"male",39,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,9,0
"3910","649590",1870.29999999702,101,"male",39,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,10,0
"3911","649590",3487.10000000149,22,"male",39,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,1,NA
"3912","649590",2839.30000000075,41,"male",39,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,2,0
"3913","649590",3269.5,52,"male",39,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,3,0
"3914","649590",2529.30000000075,54,"male",39,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,4,0
"3915","649590",2800.80000000075,72,"male",39,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,5,0
"3916","649590",2680.60000000149,73,"male",39,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,6,0
"3917","649590",2157.19999999925,80,"male",39,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,7,0
"3918","649590",1455.39999999851,99,"male",39,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,8,0
"3919","649590",1981,106,"male",39,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,9,0
"3920","649590",5836.09999999776,110,"male",39,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,10,0
"3921","649590",4477.20000000298,10,"male",39,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,1,NA
"3922","649590",2699.40000000224,20,"male",39,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,2,0
"3923","649590",3735.69999999925,21,"male",39,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,3,0
"3924","649590",2929.89999999851,28,"male",39,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,4,0
"3925","649590",3077.69999999925,34,"male",39,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,5,0
"3926","649590",2701.19999999925,59,"male",39,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,6,0
"3927","649590",2419.5,60,"male",39,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,7,0
"3928","649590",2021.30000000075,91,"male",39,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,8,0
"3929","649590",1842.30000000075,92,"male",39,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,9,0
"3930","649590",2282.59999999776,112,"male",39,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,10,0
"3931","649590",6222.5,23,"male",39,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,1,NA
"3932","649590",9652.10000000149,35,"male",39,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,2,0
"3933","649590",2612.59999999776,40,"male",39,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,3,0
"3934","649590",3305.39999999851,49,"male",39,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,4,0
"3935","649590",1634.79999999702,61,"male",39,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,5,0
"3936","649590",2555.39999999851,64,"male",39,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,6,0
"3937","649590",2150.30000000075,89,"male",39,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,7,0
"3938","649590",10682.5,97,"male",39,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,8,0
"3939","649590",1578.80000000075,100,"male",39,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,9,0
"3940","649590",2875.80000000075,108,"male",39,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,10,0
"3941","649590",6000.10000000149,7,"male",39,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,1,NA
"3942","649590",2974.09999999776,19,"male",39,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,2,0
"3943","649590",2755.80000000075,26,"male",39,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,3,0
