"","participant","fullscreen","html_button_response","exp_duration","mean_duration","med_duration","...1","number","item","internal_name","label_cond","label_word","val_label","type","listname","gender","age","language","monolingual","attention","distractions","notice","easy_hard","about","trial_order","subject","pronoun","picture","prompt","valence","resp.order","critical","exclude","critical_new","corrected","exclude2","valence_crit"
"11057","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2631,36,12,"oracle_impostor","no_label",,0,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",4,"general referent","this","oracle_impostor.png","Iris and large pupil, flow in whirlpools. Octopus arms grow out. Sits on a red velvet cushion",39,"critical1","eye","no","eye",,,6.18
"11058","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2620,50,17,"ecstasy_agony","negative","agony",2.46,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",10,"general referent","this","ecstasy_agony.png","Jello lying flat on the floor, its soul half moving out of it like steam. Salvador Dali style background.",31,"critical2","hot","no","hot",,,5.73
"11059","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2633,27,9,"pet_pest","no_label",,0,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",23,"general referent","this","pet_pest.png","Animal with skelleton on the outside looking cute",58,"critical2","cat","no","cat",,,6.95
"11060","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2637,46,16,"safety_isolation","positive","safety",7.14,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",15,"general referent","this","safety_isolation.png","Clear yellow liquid in thick glass plate wrapped with dense wire mesh. Behind the liquid you can see paradise",84,"critical1","restaurant","no","restaurant",,,6.95
"11061","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2625,19,7,"haven_prison","positive","haven",6.36,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",12,"general referent","this","haven_prison.png","Pink shore with fluffy clouds being imprisoned",100,"critical2","clouds","no","clouds",,,6.76
"11062","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2628,41,14,"medley_chaos","negative","chaos",2.84,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",17,"general referent","this","medley_chaos.png","Various scraps mixed with Polaroid photos shrink-wrapped in foil in a gold-plated picture frame",10,"critical3","university","no","university",,,6.95
"11063","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2634,72,24,"protector_warden","no_label",,0,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",20,"concrete referent","it","protector_warden.png","balloon with jellyfish tentacles protecting a creature beneath them",0,"critical2","eaten","no","eaten",,,4.75266927261051
"11064","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2624,68,23,"guest_intruder","negative","intruder",2.46,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",7,"concrete referent","it","guest_intruder.png","Friendly creature with dinosaur skin that enters a room through a door",57,"critical2","incorporated","no","incorporated",,,6.27517063084283
"11065","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2621,14,5,"explorer_invader","negative","invader",2.23,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",9,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",60,"critical2","jellyfish","no","jellyfish",,,4.9
"11066","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2635,9,3,"rebirth_apocalypse","no_label",,0,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",22,"general referent","this","rebirth_apocalypse.png","A bursting stone floor with stones flying in all directions. From the center of the explosion, brown cords grow towards a light coming from above.""",50,"critical1","explosion","no","explosion",,,3.17
"11067","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2620,50,17,"ecstasy_agony","negative","agony",2.46,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",10,"general referent","this","ecstasy_agony.png","Jello lying flat on the floor, its soul half moving out of it like steam. Salvador Dali style background.",31,"critical1","smoke","no","smoke",,,3.44
"11068","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2635,9,3,"rebirth_apocalypse","no_label",,0,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",22,"general referent","this","rebirth_apocalypse.png","A bursting stone floor with stones flying in all directions. From the center of the explosion, brown cords grow towards a light coming from above.""",50,"critical2","matter","no","matter",,,5.82
"11069","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2618,10,4,"creator_destroyer","positive","creator",6.45,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",19,"general referent","this","creator_destroyer.png","Sharp drill drilling through the sky to reach the other side",55,"critical3","inception","no","inception",,,5.68
"11070","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2617,54,18,"blessing_curse","no_label",,0,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",2,"general referent","this","blessing_curse.png","Wooden cannons with transparent blades that shoot water balls into a dry field",50,"critical1","cannon","no","cannon",,,4.74
"11071","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2633,27,9,"pet_pest","no_label",,0,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",23,"general referent","this","pet_pest.png","Animal with skelleton on the outside looking cute",58,"critical1","alien","no","alien",,,4.45
"11072","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2626,63,21,"leader_dictator","no_label",,0,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",8,"general referent","this","leader_dictator.png","Scepter with gaping mouth and military hat standing on a trophy and being worshiped by particles",29,"critical1","army","no","army",,,4.65
"11073","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2638,37,13,"salvation_death","positive","salvation",6.94,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",6,"general referent","this","salvation_death.png","Fairyish creature rising inside a moon of dead bodies",32,"critical3","sky","no","sky",,,7.32
"11074","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2627,5,2,"masterpiece_trash","negative","trash",2.74,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",14,"general referent","this","masterpiece_trash.png","household appliances, like a washing machine woven into a nest with a giant spoon, merge surreal art with practical use",57,"critical2","spoon","no","spoon",,,5.9
"11075","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2637,46,16,"safety_isolation","positive","safety",7.14,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",15,"general referent","this","safety_isolation.png","Clear yellow liquid in thick glass plate wrapped with dense wire mesh. Behind the liquid you can see paradise",84,"critical2","michellin","no",,"michellin","yes",
"11076","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2634,72,24,"protector_warden","no_label",,0,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",20,"concrete referent","it","protector_warden.png","balloon with jellyfish tentacles protecting a creature beneath them",0,"critical1","disgusting","no","disgusting",,,2.27
"11077","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2621,14,5,"explorer_invader","negative","invader",2.23,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",9,"general referent","this","explorer_invader.png","Lampshade sits on a jellyfish and makes tracks through a cornfield. Birds eye view",60,"critical1","lamp","no","lamp",,,5.74
"11078","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2618,10,4,"creator_destroyer","positive","creator",6.45,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",19,"general referent","this","creator_destroyer.png","Sharp drill drilling through the sky to reach the other side",55,"critical1","mirror","no","mirror",,,5.9
"11079","association_583621.csv",7773,933693,15.432,16.2041638888889,14.4621416666667,2631,36,12,"oracle_impostor","no_label",,0,"critical","itemlist2","male",27,"english","yes","yes","no","ai art","disagreement","responses to ai generated art",4,"general referent","this","oracle_impostor.png","Iris and large pupil, flow in whirlpools. Octopus arms grow out. Sits on a red velvet cushion",39,"critical2","horus","no","horus","horus","no",
