participant_id,source_file,age,gender,nationality,first_language,occupation,stem_background,trial_id,trial_order,stimulus,response1,response2,response3,stimulus_valence,response1_valence,response2_valence,response3_valence
cfm_v5_15499093297f232b7cbfe51caf744a680af21290d2_s,cfm_v5_15499093297f232b7cbfe51caf744a680af21290d2_s.csv,35,male,uk,english,dr,,cfm_v5_15499093297f232b7cbfe51caf744a680af21290d2_s_trial_008,8,physics,maths,universe,solid,4,4,4,3
cfm_v5_15499093297f232b7cbfe51caf744a680af21290d2_s,cfm_v5_15499093297f232b7cbfe51caf744a680af21290d2_s.csv,35,male,uk,english,dr,,cfm_v5_15499093297f232b7cbfe51caf744a680af21290d2_s_trial_009,9,chemistry,reaction,test tube,experiment,4,3,3,4
cfm_v5_154991217561ebeec7b641fee863803319c3236489_s,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s.csv,25,male,british,enlish,PhD Student,,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s_trial_000,0,life,death,green,alive,4,1,4,4
cfm_v5_154991217561ebeec7b641fee863803319c3236489_s,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s.csv,25,male,british,enlish,PhD Student,,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s_trial_001,1,system,gears,complex,dynamical,3,4,3,4
cfm_v5_154991217561ebeec7b641fee863803319c3236489_s,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s.csv,25,male,british,enlish,PhD Student,,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s_trial_002,2,mathematics,calculus,curve,graph,4,3,4,3
cfm_v5_154991217561ebeec7b641fee863803319c3236489_s,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s.csv,25,male,british,enlish,PhD Student,,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s_trial_003,3,physics,book,maths,university,4,4,4,4
cfm_v5_154991217561ebeec7b641fee863803319c3236489_s,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s.csv,25,male,british,enlish,PhD Student,,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s_trial_004,4,university,physics,manchester,halls,4,4,4,3
cfm_v5_154991217561ebeec7b641fee863803319c3236489_s,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s.csv,25,male,british,enlish,PhD Student,,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s_trial_005,5,chemistry,experiment,explosion,flask,4,4,4,3
cfm_v5_154991217561ebeec7b641fee863803319c3236489_s,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s.csv,25,male,british,enlish,PhD Student,,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s_trial_006,6,art,colour,beauty,draw,4,5,5,4
cfm_v5_154991217561ebeec7b641fee863803319c3236489_s,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s.csv,25,male,british,enlish,PhD Student,,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s_trial_007,7,biology,experiment,animal,cell,3,3,3,3
cfm_v5_154991217561ebeec7b641fee863803319c3236489_s,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s.csv,25,male,british,enlish,PhD Student,,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s_trial_008,8,school,uniform,conformity,class,3,3,2,2
cfm_v5_154991217561ebeec7b641fee863803319c3236489_s,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s.csv,25,male,british,enlish,PhD Student,,cfm_v5_154991217561ebeec7b641fee863803319c3236489_s_trial_009,9,complex,system,analysis,city,4,3,3,4
cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s.csv,27,male,polish,polish,scientist,,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s_trial_000,0,mathematics,science,formula,equation,5,5,4,3
cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s.csv,27,male,polish,polish,scientist,,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s_trial_001,1,biology,animals,science,sex,5,4,5,3
cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s.csv,27,male,polish,polish,scientist,,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s_trial_002,2,university,education,science,lectures,4,5,5,3
cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s.csv,27,male,polish,polish,scientist,,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s_trial_003,3,physics,science,universe,mathematics,5,5,4,5
cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s.csv,27,male,polish,polish,scientist,,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s_trial_004,4,chemistry,science,test-tube,acid,5,5,3,3
cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s.csv,27,male,polish,polish,scientist,,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s_trial_005,5,system,complex,education,,3,3,4,
cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s.csv,27,male,polish,polish,scientist,,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s_trial_006,6,school,pupils,education,learning,3,3,4,5
cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s.csv,27,male,polish,polish,scientist,,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s_trial_007,7,life,death,happiness,choices,5,1,5,4
cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s.csv,27,male,polish,polish,scientist,,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s_trial_008,8,art,meaning,feeling,visualisation,4,4,4,3
cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s.csv,27,male,polish,polish,scientist,,cfm_v5_1549992377aee8377f9dc776a8dcd3048320aa6872_s_trial_009,9,complex,system,complicated,world,3,3,3,4
cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s.csv,26,male,canadian,english,Student,,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s_trial_000,0,art,beauty,form,technique,,,,
cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s.csv,26,male,canadian,english,Student,,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s_trial_001,1,chemistry,bonds,energies,elements,,,,
cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s.csv,26,male,canadian,english,Student,,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s_trial_002,2,physics,forces,matter,universe,,,,
cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s.csv,26,male,canadian,english,Student,,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s_trial_003,3,biology,health,species,biochemistry,,,,
cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s.csv,26,male,canadian,english,Student,,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s_trial_004,4,school,dull,stimulating,learning,,,,
cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s.csv,26,male,canadian,english,Student,,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s_trial_005,5,university,dull,stimulating,learning,,,,
cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s.csv,26,male,canadian,english,Student,,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s_trial_006,6,life,dull,stimulating,joy,,,,
cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s.csv,26,male,canadian,english,Student,,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s_trial_007,7,mathematics,abstract,numbers,understanding,,,,
cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s.csv,26,male,canadian,english,Student,,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s_trial_008,8,system,whole,structure,network,,,,
cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s.csv,26,male,canadian,english,Student,,cfm_v5_15501033208a8365ba3db784d497b97a26f8a523fd_s_trial_009,9,complex,chaotic,difficult to understand,abstract,,,,
cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s.csv,37,male,italian,italian,Compliance Officer in the financial sector,,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s_trial_000,0,university,study,students,teachers,3,5,4,3
cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s.csv,37,male,italian,italian,Compliance Officer in the financial sector,,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s_trial_001,1,chemistry,physics,book,fire,4,3,5,5
cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s.csv,37,male,italian,italian,Compliance Officer in the financial sector,,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s_trial_002,2,art,paintings,drawing,music,5,4,3,5
cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s.csv,37,male,italian,italian,Compliance Officer in the financial sector,,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s_trial_003,3,system,operating system,it,logic,3,3,4,5
cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s.csv,37,male,italian,italian,Compliance Officer in the financial sector,,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s_trial_004,4,mathematics,formula,algebra,economics,5,5,4,5
cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s.csv,37,male,italian,italian,Compliance Officer in the financial sector,,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s_trial_005,5,physics,weight,mass,study,4,3,3,5
cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s.csv,37,male,italian,italian,Compliance Officer in the financial sector,,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s_trial_006,6,complex,formula,problem,solving,5,5,4,5
cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s.csv,37,male,italian,italian,Compliance Officer in the financial sector,,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s_trial_007,7,biology,green,life,microscope,3,5,5,4
cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s.csv,37,male,italian,italian,Compliance Officer in the financial sector,,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s_trial_008,8,school,teachers,kids,youth,4,4,5,5
cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s.csv,37,male,italian,italian,Compliance Officer in the financial sector,,cfm_v5_15507870010f07427c8a10ddcc38c43790ebfeef22_s_trial_009,9,life,beautiful,short,love,5,5,2,5
cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s.csv,49,male,netherlands,dutch,scientist,3,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s_trial_000,0,life,cells,universe,biology,5,4,5,4
cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s.csv,49,male,netherlands,dutch,scientist,3,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s_trial_001,1,physics,astronomy,optics,engineering,5,5,5,4
cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s.csv,49,male,netherlands,dutch,scientist,3,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s_trial_002,2,university,learning,study,teaching,5,4,4,5
cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s.csv,49,male,netherlands,dutch,scientist,3,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s_trial_003,3,complex,interesting,complicated,detailed,3,4,4,5
cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s.csv,49,male,netherlands,dutch,scientist,3,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s_trial_004,4,mathematics,numbers,theoretical,impact,3,4,3,4
cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s.csv,49,male,netherlands,dutch,scientist,3,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s_trial_005,5,art,beauty,colourful,intriguing,4,5,3,4
cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s.csv,49,male,netherlands,dutch,scientist,3,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s_trial_006,6,chemistry,smells,reactions,safety,4,2,3,3
cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s.csv,49,male,netherlands,dutch,scientist,3,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s_trial_007,7,biology,wriggling,life,microscope,4,3,5,4
cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s.csv,49,male,netherlands,dutch,scientist,3,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s_trial_008,8,school,study,teacher,learning,3,4,5,4
cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s.csv,49,male,netherlands,dutch,scientist,3,cfm_v6_1559211160b77bff5b10adfface9cba380da07f5cd_s_trial_009,9,system,complex,framework,reference,3,4,3,5
cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s.csv,39,female,british,english,science writer / educational research,3,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s_trial_000,0,life,death,flowers,rabbits,5,1,5,5
cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s.csv,39,female,british,english,science writer / educational research,3,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s_trial_001,1,physics,science,atoms,energy,4,5,5,4
cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s.csv,39,female,british,english,science writer / educational research,3,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s_trial_002,2,university,students,oxford,buildings,4,4,5,3
cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s.csv,39,female,british,english,science writer / educational research,3,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s_trial_003,3,complex,difficult,interesting,dna,4,4,5,5
cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s.csv,39,female,british,english,science writer / educational research,3,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s_trial_004,4,mathematics,sums,calculator,science,4,3,2,5
cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s.csv,39,female,british,english,science writer / educational research,3,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s_trial_005,5,art,paints,creativity,painting,5,5,5,4
cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s.csv,39,female,british,english,science writer / educational research,3,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s_trial_006,6,chemistry,chemicals,love,working,3,2,5,4
cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s.csv,39,female,british,english,science writer / educational research,3,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s_trial_007,7,biology,insects,bodies,school,5,5,5,3
cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s.csv,39,female,british,english,science writer / educational research,3,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s_trial_008,8,school,pupils,primary,subjects,3,3,4,2
cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s.csv,39,female,british,english,science writer / educational research,3,cfm_v6_15592112062649e9fb122bc55d352d5d71bc9ef8fe_s_trial_009,9,system,transport,networks,biology,3,2,2,4
cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s.csv,30,female,uk,english,SCIENCE COMMUNICATOR,3,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s_trial_000,0,life,death,afterlife,poison,4,3,1,5
cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s.csv,30,female,uk,english,SCIENCE COMMUNICATOR,3,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s_trial_001,1,physics,chemistry,english,mathematics,5,5,5,5
cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s.csv,30,female,uk,english,SCIENCE COMMUNICATOR,3,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s_trial_002,2,university,life,degree,robe,5,4,3,3
cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s.csv,30,female,uk,english,SCIENCE COMMUNICATOR,3,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s_trial_003,3,complex,chaos,carnage,entropy,4,2,2,5
cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s.csv,30,female,uk,english,SCIENCE COMMUNICATOR,3,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s_trial_004,4,mathematics,decision,statistics,mechanics,5,2,2,3
cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s.csv,30,female,uk,english,SCIENCE COMMUNICATOR,3,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s_trial_005,5,art,solar,eclipse,sunspot,4,4,5,3
cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s.csv,30,female,uk,english,SCIENCE COMMUNICATOR,3,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s_trial_006,6,chemistry,stereoisomerism,enantiomeric,markovnikov,5,5,5,5
cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s.csv,30,female,uk,english,SCIENCE COMMUNICATOR,3,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s_trial_007,7,biology,ladybird,red,strawberry,2,3,3,4
cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s.csv,30,female,uk,english,SCIENCE COMMUNICATOR,3,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s_trial_008,8,school,death,knives,theatre,3,3,5,5
cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s.csv,30,female,uk,english,SCIENCE COMMUNICATOR,3,cfm_v6_15592113719fab43ba665436fe676d311269e97c90_s_trial_009,9,system,reflex,collapse,overload,1,2,2,2
cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s.csv,23,female/questioning,british,british english,MSc Science Communication student,3,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s_trial_000,0,life,green,plants,sun,5,4,5,5
cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s.csv,23,female/questioning,british,british english,MSc Science Communication student,3,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s_trial_001,1,physics,atoms,power,understanding,5,5,5,5
cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s.csv,23,female/questioning,british,british english,MSc Science Communication student,3,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s_trial_002,2,university,bricks,tables,elitism,5,3,3,1
cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s.csv,23,female/questioning,british,british english,MSc Science Communication student,3,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s_trial_003,3,complex,string,messy,confusing,5,2,3,2
cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s.csv,23,female/questioning,british,british english,MSc Science Communication student,3,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s_trial_004,4,mathematics,beautiful,elegant,pure,5,5,5,5
cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s.csv,23,female/questioning,british,british english,MSc Science Communication student,3,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s_trial_005,5,art,colourful,vibrant,canvas,5,5,5,3
cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s.csv,23,female/questioning,british,british english,MSc Science Communication student,3,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s_trial_006,6,chemistry,blue,glass,bubbles,5,5,4,5
cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s.csv,23,female/questioning,british,british english,MSc Science Communication student,3,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s_trial_007,7,biology,green,plants,bubbles,5,5,5,5
cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s.csv,23,female/questioning,british,british english,MSc Science Communication student,3,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s_trial_008,8,school,miserable,stifling,repressive,,1,1,1
cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s.csv,23,female/questioning,british,british english,MSc Science Communication student,3,cfm_v6_1559211383b583aaac283d71d5c2c81e3dcc1f3a8e_s_trial_009,9,system,ordered,confusing,diagram,3,4,2,2
