"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","targetUP","targetDOWN","foil","targetwhere","KEY","RT","Accuracy","ID"
"1497",39,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"41","giacca","scarpa","BANDINAIA","left",1,3954,1,19
"1498",40,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"11","tavolo","specchio","CROIETTOLO","right",1,8917,0,19
"1499",41,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"33","camera","finestra","MURANTURIA","left",2,7785,0,19
"1500",42,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"34","specchio","muro","PICATTOLO","right",2,10488,1,19
"1501",43,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"13","piazza","roccia","GIUBBIATURA","left",1,4311,1,19
"1502",44,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"23","piazza","acqua","IMMONTURA","left",1,7005,1,19
"1503",45,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"38","finestra","tenda","SICCOTTELLA","left",1,9919,1,19
"1504",46,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"20","tavolo","prato","SRADINELLO","right",2,8391,1,19
"1505",47,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"15","torta","insalata","POZZANELLA","left",1,3118,1,19
"1506",48,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"22","prato","specchio","LUMERSTERSIMO","right",1,9579,0,19
"1507",49,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"5","prato","fazzoletto","FIONCOLIOLO","right",1,5017,0,19
"1508",50,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"1","libro","vaso","FIORINELLO","left",1,8784,1,19
"1509",51,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"9","muro","tavolo","SEDINOCCIO","right",2,9200,1,19
"1510",52,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"3","specchio","martello","SGUARELLIO","left",1,5981,1,19
"1511",53,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"25","prato","albero","CIGOLITELLO","left",1,6102,1,19
"1512",54,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"22","giacca","tenda","GIUBBIATINA","left",2,5097,0,19
"1513",55,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"34","giacca","bambola","CLICCATTOLA","right",2,8021,1,19
"1514",56,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"31","roccia","torta","COTTOLIOLIA","left",1,8974,1,19
"1515",57,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"8","roccia","bambola","CLIETTONDOLA","left",1,6579,1,19
"1516",58,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"36","torta","acqua","CINCOTTELLA","right",2,5538,1,19
"1517",59,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"12","insalata","giacca","MURICATTOLA","right",2,7078,1,19
"1518",60,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"24","tramonto","vaso","PARTONCELLO","right",2,7357,1,19
"1519",61,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"15","fazzoletto","albero","MUSTONCELLO","right",1,7685,0,19
"1520",62,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"11","acqua","camera","GIUBBITINA","left",1,3819,1,19
"1521",63,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"32","tenda","torta","POZZETTERIA","left",1,4918,1,19
"1522",64,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"7","libro","albero","ARMORICELLO","right",2,5280,1,19
"1523",65,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"45","insalata","roccia","RETTIELLIA","left",2,9063,0,19
"1524",66,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"1","piazza","finestra","IDRACIOLA","right",2,5598,1,19
"1525",67,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"26","specchio","fazzoletto","SDRAIOLIO","left",2,7273,0,19
"1526",68,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"35","libro","prato","SPURIALLIO","right",2,7243,1,19
"1527",69,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"43","tenda","roccia","SDRANZIA","right",2,7236,1,19
"1528",70,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"30","tenda","acqua","APRIATTOLA","right",2,4437,1,19
"1529",71,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"42","giacca","acqua","SDRAIATURA","right",2,5942,1,19
"1530",72,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"29","roccia","scarpa","IDRANDINA","left",1,5135,1,19
"1531",73,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"37","finestra","scarpa","PANCOTTELLA","right",2,8270,1,19
"1532",74,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"6","tenda","scarpa","LAVESCIA","left",2,6996,0,19
"1533",75,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"30","tramonto","tavolo","SDRANGOLIO","right",2,9283,1,19
"1534",76,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"17","violino","tramonto","CERBOSCELLO","right",2,6236,1,19
"1535",77,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"31","albero","tavolo","VISUONDOLO","right",1,6979,0,19
"1536",78,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"14","martello","vaso","ROSCESCOLO","right",1,7382,0,19
"1537",79,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"40","piazza","insalata","ARMONTURIA","right",2,4063,1,19
"1538",80,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"35","torta","scarpa","GIAPRIATOLA","right",1,8476,0,19
"1539",81,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"16","vaso","tavolo","ROCCERIOLO","left",2,8079,0,19
"1540",1,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"13","martello","libro","SUONACARIO","left",2,3543,0,20
"1541",2,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"19","camera","tenda","TERNOTELLA","right",1,1464,0,20
"1542",3,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"31","martello","violino","VISUONDOLO","left",2,2110,0,20
"1543",4,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"3","vaso","violino","SGUARELLIO","right",2,1043,1,20
"1544",5,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"10","piazza","finestra","VESTINETTA","right",1,1676,0,20
"1545",6,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"32","violino","prato","SDRAIARELLO","right",2,772,1,20
"1546",7,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"14","camera","piazza","CLIETTOLA","left",1,1218,1,20
"1547",8,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"6","violino","albero","FIORICELLO","left",2,1438,0,20
"1548",9,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"22","albero","tramonto","LUMERSTERSIMO","left",1,2206,1,20
"1549",10,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"34","camera","roccia","CLICCATTOLA","right",1,1848,0,20
"1550",11,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"26","tramonto","libro","SDRAIOLIO","left",2,1665,0,20
"1551",12,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"44","insalata","acqua","SENDINAIA","right",1,259,0,20
"1552",13,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"7","prato","specchio","ARMORICELLO","right",1,1159,0,20
"1553",14,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"33","acqua","roccia","MURANTURIA","right",2,3462,1,20
"1554",15,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"29","finestra","acqua","IDRANDINA","right",2,1892,1,20
"1555",16,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"9","torta","tenda","COSTRELLINA","right",2,1330,1,20
"1556",17,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"15","scarpa","torta","POZZANELLA","left",2,676,0,20
"1557",18,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"15","violino","libro","MUSTONCELLO","left",1,374,1,20
"1558",19,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"27","prato","tavolo","SUONCOLLO","right",2,814,1,20
"1559",20,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"24","scarpa","acqua","GHIANCIOLA","left",2,923,0,20
"1560",21,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"18","specchio","libro","NARAMPICOLO","right",2,350,1,20
"1561",22,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"20","tenda","piazza","GOCCOTTELLA","right",1,284,0,20
"1562",23,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"28","piazza","torta","CAMATINCIA","left",2,1583,0,20
"1563",24,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"4","vaso","tramonto","FIOTTINO","left",2,253,0,20
"1564",25,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"16","scarpa","camera","PALCAVERIA","right",1,21,0,20
"1565",26,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"39","roccia","bambola","SICCOTTELA","right",1,249,0,20
"1566",27,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"12","fazzoletto","prato","SUONANNARIO","right",2,1427,1,20
"1567",28,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"21","fazzoletto","tavolo","SUONISCRIO","right",2,1351,1,20
"1568",29,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"38","finestra","roccia","SICCOTTELLA","left",1,1619,1,20
"1569",30,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"8","insalata","giacca","CLIETTONDOLA","right",2,401,1,20
"1570",31,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"8","specchio","albero","FIORARIOLO","left",1,320,1,20
"1571",32,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"13","torta","finestra","GIUBBIATURA","left",1,2260,1,20
"1572",33,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"23","giacca","scarpa","IMMONTURA","right",2,1380,1,20
"1573",34,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"36","martello","specchio","FIOCOSCRIO","left",1,1542,1,20
"1574",35,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"2","torta","acqua","VESTOLETTA","left",1,1916,1,20
"1575",36,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"14","tavolo","violino","ROSCESCOLO","right",2,1420,1,20
"1576",37,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"36","insalata","finestra","CINCOTTELLA","left",2,1640,0,20
"1577",38,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"5","violino","tramonto","FIONCOLIOLO","right",1,1855,0,20
"1578",39,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"25","albero","fazzoletto","CIGOLITELLO","right",2,472,1,20
"1579",40,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"3","insalata","tenda","IDRANGIA","right",1,263,0,20
"1580",41,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"20","libro","prato","SRADINELLO","right",1,301,0,20
"1581",42,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"2","albero","prato","FIORECCIANDOLO","left",1,330,1,20
"1582",43,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"16","tavolo","albero","ROCCERIOLO","right",2,392,1,20
"1583",44,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"23","tavolo","specchio","GRAMINELLO","right",2,602,1,20
"1584",45,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"37","camera","insalata","PANCOTTELLA","right",2,357,1,20
"1585",46,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"19","violino","specchio","SUONANELLO","left",2,951,0,20
"1586",47,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"28","martello","vaso","RABELLIMENTO","left",1,1331,1,20
"1587",48,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"27","tenda","giacca","POLIETTOLA","right",1,2096,0,20
"1588",49,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"24","libro","vaso","PARTONCELLO","left",1,2041,1,20
"1589",50,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"43","torta","insalata","SDRANZIA","right",1,1831,0,20
"1590",51,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"42","camera","acqua","SDRAIATURA","right",2,1500,1,20
"1591",52,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"29","tavolo","muro","SPALENTOLO","right",2,1579,1,20
"1592",53,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"35","fazzoletto","vaso","SPURIALLIO","left",2,2018,0,20
"1593",54,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"32","insalata","roccia","POZZETTERIA","right",2,770,1,20
"1594",55,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"11","libro","albero","CROIETTOLO","right",2,1517,1,20
"1595",56,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"12","piazza","roccia","MURICATTOLA","right",1,499,0,20
"1596",57,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"30","specchio","fazzoletto","SDRANGOLIO","right",1,287,0,20
"1597",58,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"17","tenda","roccia","CAPPETTELLA","right",1,416,0,20
"1598",59,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"6","tenda","finestra","LAVESCIA","right",1,4728,0,20
"1599",60,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"22","finestra","camera","GIUBBIATINA","left",2,1762,0,20
"1600",61,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"30","tenda","acqua","APRIATTOLA","left",2,2086,0,20
"1601",62,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"1","roccia","scarpa","IDRACIOLA","right",1,410,0,20
"1602",63,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"40","torta","bambola","ARMONTURIA","right",1,288,0,20
"1603",64,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"25","finestra","giacca","BANCOTTINA","right",1,1240,0,20
"1604",65,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"33","tavolo","tramonto","RAPALINCIO","left",2,91,0,20
"1605",66,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"21","finestra","scarpa","FRIGLIANZA","left",2,669,0,20
"1606",67,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"10","specchio","muro","FIORISITOLO","right",2,342,1,20
"1607",68,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"7","torta","giacca","CENSARELLINA","left",2,3,0,20
"1608",69,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"35","camera","giacca","GIAPRIATOLA","right",1,343,0,20
"1609",70,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"4","giacca","acqua","ERRACIOLINA","left",1,536,1,20
"1610",71,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"1","vaso","tavolo","FIORINELLO","right",1,91,0,20
"1611",72,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"26","tenda","scarpa","IDRATOLANA","right",2,64,1,20
"1612",73,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"41","piazza","giacca","BANDINAIA","right",2,321,1,20
"1613",74,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"9","vaso","albero","SEDINOCCIO","left",2,252,0,20
"1614",75,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"17","vaso","prato","CERBOSCELLO","left",1,114,1,20
"1615",76,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"45","camera","torta","RETTIELLIA","left",1,324,1,20
"1616",77,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"34","prato","martello","PICATTOLO","right",1,233,0,20
"1617",78,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"31","torta","roccia","COTTOLIOLIA","left",1,164,1,20
"1618",79,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"5","acqua","piazza","FRICOTTELA","right",2,317,1,20
"1619",80,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"11","giacca","bambola","GIUBBITINA","left",2,451,0,20
"1620",81,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"18","insalata","piazza","POZZONELLA","right",1,8,0,20
"1621",1,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"4","specchio","violino","FIOTTINO","right",1,5148,0,21
"1622",2,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"22","violino","libro","LUMERSTERSIMO","right",2,3491,1,21
"1623",3,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"17","libro","albero","CERBOSCELLO","right",1,3931,0,21
"1624",4,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"33","roccia","tenda","MURANTURIA","right",1,5418,0,21
"1625",5,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"27","muro","specchio","SUONCOLLO","left",1,4932,1,21
"1626",6,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"18","scarpa","tenda","POZZONELLA","right",2,6391,1,21
"1627",7,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"30","martello","violino","SDRANGOLIO","left",1,5835,1,21
"1628",8,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"9","camera","torta","COSTRELLINA","left",2,5731,0,21
"1629",9,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"15","acqua","torta","POZZANELLA","left",2,3634,0,21
"1630",10,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"29","albero","violino","SPALENTOLO","right",2,3776,1,21
"1631",11,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"20","vaso","martello","SRADINELLO","left",2,2999,0,21
"1632",12,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"3","tavolo","albero","SGUARELLIO","right",2,3339,1,21
"1633",13,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"26","tenda","torta","IDRATOLANA","left",1,3953,1,21
"1634",14,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"40","acqua","piazza","ARMONTURIA","right",2,3053,1,21
"1635",15,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"10","camera","finestra","VESTINETTA","right",2,5315,1,21
"1636",16,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"2","giacca","finestra","VESTOLETTA","left",2,3255,0,21
"1637",17,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"10","albero","vaso","FIORISITOLO","left",1,2214,1,21
"1638",18,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"15","libro","tramonto","MUSTONCELLO","left",1,6338,1,21
"1639",19,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"19","vaso","libro","SUONANELLO","right",2,4056,1,21
"1640",20,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"27","giacca","bambola","POLIETTOLA","right",2,1934,1,21
"1641",21,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"1","tenda","acqua","IDRACIOLA","right",1,4085,0,21
"1642",22,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"24","violino","tramonto","PARTONCELLO","right",2,6553,1,21
"1643",23,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"18","vaso","fazzoletto","NARAMPICOLO","left",1,4911,1,21
"1644",24,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"45","insalata","piazza","RETTIELLIA","right",1,9767,0,21
"1645",25,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"32","specchio","fazzoletto","SDRAIARELLO","right",2,5920,1,21
"1646",26,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"39","bambola","torta","SICCOTTELA","right",2,8600,1,21
"1647",27,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"35","roccia","bambola","GIAPRIATOLA","right",1,4043,0,21
"1648",28,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"11","camera","insalata","GIUBBITINA","right",1,9177,0,21
"1649",29,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"22","camera","scarpa","GIUBBIATINA","left",2,4556,0,21
"1650",30,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"11","libro","specchio","CROIETTOLO","right",2,3643,1,21
"1651",31,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"2","tavolo","fazzoletto","FIORECCIANDOLO","left",1,3504,1,21
"1652",32,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"38","acqua","finestra","SICCOTTELLA","left",1,3195,1,21
"1653",33,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"34","giacca","insalata","CLICCATTOLA","left",1,4365,1,21
"1654",34,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"8","scarpa","finestra","CLIETTONDOLA","left",2,7926,0,21
"1655",35,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"32","tenda","giacca","POZZETTERIA","right",2,1948,1,21
"1656",36,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"19","torta","insalata","TERNOTELLA","left",1,5269,1,21
"1657",37,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"31","vaso","tramonto","VISUONDOLO","right",2,3025,1,21
"1658",38,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"5","prato","tavolo","FIONCOLIOLO","left",1,7014,1,21
"1659",39,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"30","acqua","giacca","APRIATTOLA","right",2,2391,1,21
"1660",40,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"1","muro","tavolo","FIORINELLO","right",2,4194,1,21
