"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","targetUP","targetDOWN","foilUP","foilDOWN","targetwhere","KEY","RT","Accuracy","ID"
"1538",80,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"30","giacca","acqua","camera","finestra","left",2,3587,0,19
"1539",81,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"1","torta","piazza","acqua","roccia","right",2,4044,1,19
"1540",1,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"16","scarpa","torta","roccia","piazza","left",1,12298,1,20
"1541",2,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"30","roccia","insalata","finestra","camera","right",2,4716,1,20
"1542",3,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"19","violino","specchio","prato","violino","left",2,10122,0,20
"1543",4,"VESTINETTA","giacca","insalata",0.465134941301442,"a",10,"12","insalata","giacca","finestra","roccia","right",1,6776,0,20
"1544",5,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"10","camera","giacca","giacca","insalata","right",2,11183,1,20
"1545",6,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"38","acqua","piazza","torta","tenda","left",1,6625,1,20
"1546",7,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"24","scarpa","tenda","roccia","torta","left",1,3548,1,20
"1547",8,"VESTOLETTA","giacca","bambola",0.488970016213063,"a",2,"5","bambola","giacca","torta","insalata","left",1,4241,1,20
"1548",9,"FIORISITOLO","libro","vaso",0.44605935197955,"o",10,"26","vaso","libro","tavolo","tramonto","left",1,5603,1,20
"1549",10,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"14","tramonto","tavolo","albero","tramonto","left",2,5290,0,20
"1550",11,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"12","specchio","muro","tramonto","violino","right",2,9656,1,20
"1551",12,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"15","fazzoletto","prato","violino","albero","left",2,6448,0,20
"1552",13,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"27","prato","violino","tavolo","violino","left",2,6863,0,20
"1553",14,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"11","torta","roccia","giacca","tenda","right",1,8440,0,20
"1554",15,"FIOCOSCRIO","libro","prato",0.393283359880707,"o",36,"25","libro","prato","muro","tavolo","left",1,19096,1,20
"1555",16,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"17","finestra","giacca","torta","giacca","right",2,14640,1,20
"1556",17,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"25","torta","piazza","piazza","insalata","right",1,10640,0,20
"1557",18,"CAMATINCIA","giacca","piazza",0.428157076417196,"a",28,"6","piazza","giacca","giacca","acqua","left",2,8405,0,20
"1558",19,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"33","specchio","tavolo","martello","prato","left",1,8555,1,20
"1559",20,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"30","violino","tramonto","tavolo","specchio","right",2,7033,1,20
"1560",21,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"8","camera","torta","finestra","giacca","right",2,6029,1,20
"1561",22,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"28","tramonto","libro","libro","specchio","right",2,6181,1,20
"1562",23,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"29","insalata","finestra","acqua","camera","right",1,20000,99,20
"1563",24,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"39","finestra","roccia","torta","camera","right",2,4547,1,20
"1564",25,"GRAMINELLO","tavolo","vaso",0.405468191411038,"o",23,"36","vaso","tavolo","prato","libro","left",1,4209,1,20
"1565",26,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"20","scarpa","giacca","torta","acqua","left",1,3650,1,20
"1566",27,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"4","prato","martello","prato","fazzoletto","left",2,4986,0,20
"1567",28,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"5","martello","specchio","prato","vaso","left",1,3942,1,20
"1568",29,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"2","fazzoletto","vaso","fazzoletto","albero","right",1,4092,0,20
"1569",30,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"17","violino","vaso","prato","albero","right",1,4076,0,20
"1570",31,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"36","bambola","roccia","piazza","torta","left",2,5083,0,20
"1571",32,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"22","fazzoletto","specchio","libro","tramonto","right",2,5052,1,20
"1572",33,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"41","torta","bambola","tenda","piazza","right",2,5591,1,20
"1573",34,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"16","fazzoletto","tavolo","martello","vaso","right",1,5206,0,20
"1574",35,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"15","torta","acqua","tenda","acqua","right",2,4896,1,20
"1575",36,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"24","martello","libro","tavolo","albero","left",1,6095,1,20
"1576",37,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"35","piazza","camera","piazza","finestra","left",1,5749,1,20
"1577",38,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"31","camera","finestra","camera","insalata","right",2,3802,1,20
"1578",39,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"6","albero","violino","vaso","albero","left",2,4285,0,20
"1579",40,"SUONCOLLO","tavolo","violino",0.41212082349233,"o",27,"10","violino","tavolo","vaso","libro","right",2,5820,1,20
"1580",41,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"45","tenda","piazza","scarpa","camera","left",1,5961,1,20
"1581",42,"SDRAIARELLO","tavolo","prato",0.396708350305362,"o",32,"31","prato","tavolo","specchio","violino","left",1,3147,1,20
"1582",43,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"11","albero","tramonto","specchio","muro","right",2,4418,1,20
"1583",44,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"7","tenda","finestra","torta","bambola","left",1,3152,1,20
"1584",45,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"21","tenda","camera","insalata","tenda","left",1,3501,1,20
"1585",46,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"42","tenda","torta","tenda","scarpa","right",2,3091,1,20
"1586",47,"FIORICELLO","albero","vaso",0.486247009630272,"o",6,"3","vaso","albero","specchio","fazzoletto","right",2,3392,1,20
"1587",48,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"23","martello","vaso","vaso","tavolo","left",2,4011,0,20
"1588",49,"IDRANDINA","acqua","camera",0.422081829736095,"a",29,"4","acqua","camera","insalata","roccia","right",2,3379,1,20
"1589",50,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"27","roccia","acqua","finestra","torta","left",1,2976,1,20
"1590",51,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"2","torta","insalata","giacca","bambola","left",1,2918,1,20
"1591",52,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"32","albero","specchio","tavolo","prato","left",2,3009,0,20
"1592",53,"IMMONTURA","tenda","roccia",0.436838143983005,"a",23,"28","roccia","tenda","giacca","piazza","right",2,3288,1,20
"1593",54,"POZZANELLA","acqua","tenda",0.456784940153879,"a",15,"13","tenda","acqua","giacca","scarpa","left",1,3003,1,20
"1594",55,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"32","tenda","giacca","piazza","acqua","right",2,1789,1,20
"1595",56,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"14","scarpa","finestra","finestra","insalata","left",1,6260,1,20
"1596",57,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"19","tenda","insalata","tenda","finestra","right",1,4522,0,20
"1597",58,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"7","martello","violino","vaso","violino","left",1,4603,1,20
"1598",59,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"34","torta","giacca","scarpa","finestra","right",1,4968,0,20
"1599",60,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"1","acqua","giacca","roccia","acqua","right",1,3218,0,20
"1600",61,"SUONISCRIO","libro","violino",0.418887002616857,"o",21,"35","violino","libro","prato","specchio","left",1,5240,1,20
"1601",62,"FIORARIOLO","tramonto","vaso",0.46144142963819,"o",8,"34","vaso","tramonto","martello","libro","left",1,2952,1,20
"1602",63,"PALCAVERIA","piazza","roccia",0.452228311893175,"a",16,"3","roccia","piazza","acqua","insalata","right",2,3496,1,20
"1603",64,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"8","albero","prato","tramonto","vaso","left",1,2970,1,20
"1604",65,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"23","torta","finestra","roccia","tenda","right",1,5204,0,20
"1605",66,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"37","roccia","camera","scarpa","torta","left",1,4446,1,20
"1606",67,"COTTOLIOLIA","camera","insalata",0.422850505618225,"a",31,"44","camera","insalata","camera","piazza","right",1,5341,0,20
"1607",68,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"9","libro","albero","fazzoletto","tavolo","right",2,5736,1,20
"1608",69,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"33","finestra","piazza","roccia","scarpa","left",1,4654,1,20
"1609",70,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"29","fazzoletto","albero","specchio","martello","right",2,4078,1,20
"1610",71,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"1","muro","tavolo","fazzoletto","vaso","right",2,5529,1,20
"1611",72,"IDRANGIA","acqua","insalata",0.49500547062065,"a",3,"26","acqua","insalata","scarpa","acqua","left",2,3210,0,20
"1612",73,"FIONCOLIOLO","vaso","prato",0.466683748642467,"o",5,"18","prato","vaso","albero","libro","left",1,4642,1,20
"1613",74,"MURANTURIA","roccia","scarpa",0.413419863177116,"a",33,"22","roccia","scarpa","giacca","camera","right",2,4226,1,20
"1614",75,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"43","scarpa","acqua","tenda","camera","left",1,5085,1,20
"1615",76,"POZZONELLA","acqua","finestra",0.456575135142585,"a",18,"40","acqua","finestra","camera","roccia","right",2,4698,1,20
"1616",77,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"13","albero","tavolo","violino","martello","right",1,5075,0,20
"1617",78,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"21","specchio","prato","libro","violino","left",1,4869,1,20
"1618",79,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"20","specchio","libro","albero","specchio","left",2,7382,0,20
"1619",80,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"18","piazza","insalata","acqua","finestra","right",2,4120,1,20
"1620",81,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"9","camera","scarpa","roccia","bambola","left",2,5745,0,20
"1621",1,"BANCOTTINA","insalata","piazza",0.425915829591933,"a",25,"21","insalata","piazza","tenda","insalata","right",2,12907,1,21
"1622",2,"RAPALINCIO","martello","prato",0.388931499641466,"o",33,"17","prato","martello","albero","prato","right",2,7825,1,21
"1623",3,"PARTONCELLO","tavolo","albero",0.402321232170136,"o",24,"33","tavolo","albero","prato","martello","left",2,12204,0,21
"1624",4,"ARMONTURIA","camera","roccia",0.386541859114092,"a",40,"38","camera","roccia","torta","tenda","left",1,5822,1,21
"1625",5,"SDRAIATURA","tenda","scarpa",0.373875599810904,"a",42,"26","tenda","scarpa","scarpa","acqua","left",1,4973,1,21
"1626",6,"SUONANELLO","prato","violino",0.42092393031434,"o",19,"10","prato","violino","vaso","libro","right",2,4097,1,21
"1627",7,"BANDINAIA","tenda","piazza",0.388122936208263,"a",41,"28","tenda","piazza","piazza","giacca","left",2,6352,0,21
"1628",8,"PANCOTTELLA","torta","scarpa",0.397920796868293,"a",37,"20","torta","scarpa","acqua","torta","left",1,3326,1,21
"1629",9,"RABELLIMENTO","libro","specchio",0.395756074912868,"o",28,"20","libro","specchio","specchio","albero","left",1,6316,1,21
"1630",10,"SUONANNARIO","tramonto","violino",0.436999752503265,"o",12,"28","violino","tramonto","libro","specchio","left",1,3594,1,21
"1631",11,"CENSARELLINA","torta","bambola",0.471218182999293,"a",7,"44","bambola","torta","camera","piazza","left",1,6265,1,21
"1632",12,"CLICCATTOLA","finestra","scarpa",0.415522183561553,"a",34,"19","finestra","scarpa","tenda","finestra","left",1,2823,1,21
"1633",13,"SUONACARIO","martello","violino",0.431931557252949,"o",13,"2","violino","martello","fazzoletto","albero","right",2,1502,1,21
"1634",14,"VISUONDOLO","specchio","violino",0.391008337445416,"o",31,"7","violino","specchio","violino","vaso","right",1,5571,0,21
"1635",15,"TERNOTELLA","finestra","tenda",0.447458904846507,"a",19,"3","finestra","tenda","acqua","insalata","left",1,3105,1,21
"1636",16,"FIORECCIANDOLO","albero","fazzoletto",0.501467247177442,"o",2,"15","fazzoletto","albero","albero","violino","right",2,2609,1,21
"1637",17,"LAVESCIA","acqua","giacca",0.477502876286935,"a",6,"37","acqua","giacca","torta","scarpa","left",1,1894,1,21
"1638",18,"SRADINELLO","albero","specchio",0.424257493886018,"o",20,"24","albero","specchio","albero","tavolo","right",1,458,0,21
"1639",19,"GIAPRIATOLA","finestra","piazza",0.409918163079235,"a",35,"7","piazza","finestra","bambola","torta","right",2,1053,1,21
"1640",20,"GIUBBIATINA","camera","giacca",0.440875607098327,"a",22,"5","camera","giacca","insalata","torta","right",2,1668,1,21
"1641",21,"CINCOTTELLA","torta","piazza",0.400446741017095,"a",36,"1","piazza","torta","roccia","acqua","left",1,1094,1,21
"1642",22,"SICCOTTELLA","torta","tenda",0.39775601139806,"a",38,"32","tenda","torta","piazza","acqua","right",1,355,0,21
"1643",23,"COSTRELLINA","bambola","roccia",0.471669218334297,"a",9,"18","bambola","roccia","finestra","acqua","left",2,2674,0,21
"1644",24,"CLIETTOLA","finestra","insalata",0.465481192509731,"a",14,"22","insalata","finestra","camera","giacca","left",2,2526,0,21
"1645",25,"ROSCESCOLO","albero","tramonto",0.428075432001771,"o",14,"16","tramonto","albero","martello","vaso","right",2,2776,1,21
"1646",26,"FRICOTTELA","torta","insalata",0.477677004296455,"a",5,"12","torta","insalata","roccia","finestra","right",1,2324,0,21
"1647",27,"MUSTONCELLO","albero","violino",0.431915544858551,"o",15,"21","violino","albero","libro","violino","right",1,355,0,21
"1648",28,"CAPPETTELLA","torta","giacca",0.445503404450181,"a",17,"13","giacca","torta","scarpa","giacca","right",1,3457,0,21
"1649",29,"ARMORICELLO","vaso","violino",0.460998958069288,"o",7,"35","violino","vaso","prato","specchio","right",2,693,1,21
"1650",30,"GIUBBIATURA","giacca","scarpa",0.458165374529759,"a",13,"41","giacca","scarpa","tenda","piazza","right",2,2133,1,21
"1651",31,"SENDINAIA","camera","piazza",0.365935804289337,"a",44,"6","camera","piazza","acqua","giacca","left",2,871,0,21
"1652",32,"PICATTOLO","libro","martello",0.381508508624341,"o",34,"31","libro","martello","specchio","violino","left",1,1523,1,21
"1653",33,"MURICATTOLA","finestra","roccia",0.47764464953134,"a",12,"31","finestra","roccia","insalata","camera","right",1,4133,0,21
"1654",34,"FIOTTINO","prato","fazzoletto",0.467692295329747,"o",4,"23","prato","fazzoletto","tavolo","vaso","right",1,1973,0,21
"1655",35,"SGUARELLIO","specchio","fazzoletto",0.470165895488278,"o",3,"29","fazzoletto","specchio","specchio","martello","left",2,1292,0,21
"1656",36,"CROIETTOLO","muro","specchio",0.439610410800281,"o",11,"1","specchio","muro","fazzoletto","vaso","right",2,1764,1,21
"1657",37,"SEDINOCCIO","tavolo","fazzoletto",0.448979713721618,"o",9,"18","tavolo","fazzoletto","libro","albero","right",1,675,0,21
"1658",38,"IDRATOLANA","acqua","scarpa",0.429187881125278,"a",26,"40","scarpa","acqua","camera","roccia","right",1,654,0,21
"1659",39,"SDRAIOLIO","tavolo","tramonto",0.395415084081465,"o",26,"32","tramonto","tavolo","tavolo","prato","right",1,5932,0,21
"1660",40,"FIORINELLO","vaso","fazzoletto",0.49666509075676,"o",1,"14","fazzoletto","vaso","albero","tramonto","right",2,2386,1,21
"1661",41,"ERRACIOLINA","insalata","roccia",0.485320022334696,"a",4,"39","roccia","insalata","torta","camera","left",1,2875,1,21
"1662",42,"RETTIELLIA","camera","scarpa",0.333051299054932,"a",45,"33","scarpa","camera","roccia","scarpa","right",2,2926,1,21
"1663",43,"GOCCOTTELLA","acqua","torta",0.435659146467781,"a",20,"36","torta","acqua","torta","piazza","left",1,1243,1,21
"1664",44,"CERBOSCELLO","albero","prato",0.430747408233241,"o",17,"36","albero","prato","libro","prato","right",2,2194,1,21
"1665",45,"NARAMPICOLO","libro","albero",0.419717897675257,"o",18,"22","libro","albero","tramonto","libro","right",1,1684,0,21
"1666",46,"ROCCERIOLO","martello","vaso",0.422465845764188,"o",16,"6","martello","vaso","albero","vaso","left",1,1942,1,21
"1667",47,"SICCOTTELA","camera","torta",0.396127824434801,"a",39,"42","camera","torta","scarpa","tenda","right",1,1002,0,21
"1668",48,"SDRANGOLIO","tavolo","specchio",0.388372680304045,"o",30,"9","tavolo","specchio","tavolo","fazzoletto","left",1,663,1,21
"1669",49,"CIGOLITELLO","tavolo","muro",0.398585908766644,"o",25,"4","muro","tavolo","prato","fazzoletto","right",2,1184,1,21
"1670",50,"POZZETTERIA","acqua","piazza",0.415528522970472,"a",32,"29","piazza","acqua","camera","acqua","right",2,457,1,21
"1671",51,"LUMERSTERSIMO","libro","tramonto",0.406360856583771,"o",22,"27","tramonto","libro","violino","tavolo","left",1,518,1,21
"1672",52,"SPURIALLIO","specchio","prato",0.378012446652611,"o",35,"5","prato","specchio","prato","vaso","right",2,693,1,21
"1673",53,"GIUBBITINA","giacca","tenda",0.478935582879313,"a",11,"27","tenda","giacca","torta","finestra","left",1,1093,1,21
"1674",54,"POLIETTOLA","finestra","torta",0.419978313494715,"a",27,"10","torta","finestra","giacca","insalata","left",1,946,1,21
"1675",55,"SPALENTOLO","specchio","martello",0.399203699451159,"o",29,"11","specchio","martello","muro","specchio","right",1,874,0,21
"1676",56,"APRIATTOLA","camera","finestra",0.445083660259352,"a",30,"8","finestra","camera","finestra","giacca","right",2,1420,1,21
"1677",57,"SDRANZIA","camera","tenda",0.371844310953691,"a",43,"23","tenda","camera","tenda","roccia","right",2,1170,1,21
"1678",58,"IDRACIOLA","acqua","roccia",0.522737584353153,"a",1,"14","roccia","acqua","insalata","finestra","left",1,1275,1,21
"1679",59,"GHIANCIOLA","torta","roccia",0.424879623594919,"a",24,"17","roccia","torta","giacca","torta","left",1,837,1,21
"1680",60,"FRIGLIANZA","tenda","insalata",0.434661479816257,"a",21,"4","tenda","insalata","insalata","roccia","left",1,871,1,21
"1681",61,"CLIETTONDOLA","finestra","giacca",0.48483531848458,"a",8,"2","finestra","giacca","giacca","bambola","left",1,722,1,21
