"","trial","stimulus","target1","target2","support","endswith","stimcode_target","stimcode_foil","foil","targetwhere","KEY","RT","Accuracy","ID"
"1551",12,"BRUFFEMIANDOLO","pervertito","pervertito",0.523850635899467,"o",1,23,"OFFENDANTOSO","left",2,2181,0,20
"1552",13,"FRITIENDOLA","scodella","scodella",0.503490471257293,"a",3,33,"TAPOSTOIONA","right",2,2101,1,20
"1553",14,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,1,"MAAZELLARIA","left",1,3543,1,20
"1554",15,"SUONANELLO","violino","violino",0.480197333828064,"o",5,8,"MORCAVATTICO","left",1,1178,1,20
"1555",16,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,13,"NIDORMIENDOLO","left",1,2461,1,20
"1556",17,"POZZETALITO","serbatoio","serbatoio",0.411098303335955,"o",32,6,"TRAVINCIMENTO","right",2,2468,1,20
"1557",18,"IRIBOLENZA","collera","collera",0.429596032023148,"a",25,13,"GIUBBIATOLA","left",1,2137,1,20
"1558",19,"BAMAGOGO","idolo","idolo",0.440714478264661,"o",29,26,"TETRUCCIERICO","right",2,2340,1,20
"1559",20,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,12,"AFFOGNITURA","left",1,1931,1,20
"1560",21,"SCIOCOLTAZIO","fischio","fischio",0.427576149656166,"o",33,32,"POZZETALITO","right",2,3314,1,20
"1561",22,"INFETOTERO","vaiolo","vaiolo",0.447289180501927,"o",15,30,"AMAGGIOSCO","left",1,2593,1,20
"1562",23,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,43,"NASCOBILISTA","left",1,1524,1,20
"1563",24,"TIELATILLINA","caramella","caramella",0.467069016585616,"a",10,23,"SEPOLLAIA","right",2,2022,1,20
"1564",25,"CORTECNOLISMO","progresso","progresso",0.42950685771341,"o",28,20,"GROTOPSIANDOLO","left",2,3606,0,20
"1565",26,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,29,"NUTRONATEZZA","right",2,1718,1,20
"1566",27,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,21,"LETTOLETTO","left",1,2301,1,20
"1567",28,"NUVOLTANZA","brezza","brezza",0.484015395070746,"a",8,3,"FRITIENDOLA","left",1,2310,1,20
"1568",29,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,1,"BRUFFEMIANDOLO","left",1,4368,1,20
"1569",30,"SEDINOCA","panca","panca",0.40737738992096,"a",34,39,"TECNOLICENZA","right",2,1639,1,20
"1570",31,"AFFOGNITURA","melma","melma",0.470398073485889,"a",12,16,"CUOCETTOLA","right",1,1639,0,20
"1571",32,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,40,"ACUFEROIDIA","right",1,3713,0,20
"1572",33,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,27,"SPONATENTALISMO","left",2,3309,0,20
"1573",34,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,11,"VESTICELLA","right",2,1773,1,20
"1574",35,"MORTUMAZITA","agonia","agonia",0.430053687084792,"a",28,21,"BOVETRITOLA","left",1,1382,1,20
"1575",36,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,15,"PECCANNIA","right",1,2701,0,20
"1576",37,"PECCANNIA","lussuria","lussuria",0.463534279149531,"a",15,17,"TOPISEGNATURA","right",2,2858,1,20
"1577",38,"NEBBALLIANTO","crepuscolo","crepuscolo",0.457327965680897,"o",16,9,"GRATTUGIENDOLO","right",2,2166,1,20
"1578",39,"MORCAVATTICO","scarafaggio","scarafaggio",0.470493213526438,"o",8,37,"BICCORERIANNO","left",2,3185,0,20
"1579",40,"BUCCOLAIANDOLO","cesto","cesto",0.454227200939773,"o",25,15,"INFETOTERO","right",2,1777,1,20
"1580",41,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,35,"VACIDEMINA","left",1,3536,1,20
"1581",42,"ERBACOLATURA","pianta","pianta",0.410990668069201,"a",36,25,"IRIBOLENZA","right",2,1810,1,20
"1582",43,"BONSCETTIA","credenza","credenza",0.406283964386456,"a",37,24,"VACEFALINA","left",1,1747,1,20
"1583",44,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,7,"ILLUMITINA","left",1,1725,1,20
"1584",45,"BOVIACCAMENTO","macello","macello",0.457839353368462,"o",12,36,"UFFAMALINALISMO","right",2,1907,1,20
"1585",46,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,19,"VAPOGELLA","right",2,3461,1,20
"1586",47,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,31,"LUMITATRO","right",2,2784,1,20
"1587",48,"VAPOGELLA","schiuma","schiuma",0.443413308588936,"a",19,28,"MORTUMAZITA","left",2,3041,0,20
"1588",49,"NASCOBILISTA","patriota","patriota",0.411726791608716,"a",43,26,"GUARIOGRANDOLA","left",1,3023,1,20
"1589",50,"POSPICCIOLO","terrazzo","terrazzo",0.407849187862492,"o",35,12,"BOVIACCAMENTO","left",1,1815,1,20
"1590",51,"CAGOGNAZZA","feccia","feccia",0.422413853089632,"a",30,14,"CUOCCELA","left",1,1309,1,20
"1591",52,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,8,"NUVOLTANZA","right",2,2689,1,20
"1592",53,"NUTRONATEZZA","abbondanza","abbondanza",0.428871896311444,"a",29,18,"BOVACCIETTA","left",1,2804,1,20
"1593",54,"TETRUCCIERICO","manichino","manichino",0.436693144990155,"o",26,11,"UCCIDALOSAMENTO","left",1,3060,1,20
"1594",55,"NIDORMIENDOLO","insetto","insetto",0.4654280952828,"o",13,25,"BUCCOLAIANDOLO","left",1,2487,1,20
"1595",56,"AMANIMARISMO","sentimento","sentimento",0.485411776222111,"o",4,28,"CORTECNOLISMO","right",2,2972,1,20
"1596",57,"BACINGINEO","capezzolo","capezzolo",0.504656607139577,"o",2,7,"SDRASTELLO","left",2,2118,0,20
"1597",58,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,22,"MAFIDAMATO","right",2,1951,1,20
"1598",59,"VORICIPANZIO","incentivo","incentivo",0.418727645029792,"o",38,10,"BAIALININARLO","left",1,2136,1,20
"1599",60,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,10,"TIELATILLINA","left",1,2195,1,20
"1600",61,"BAMBITORIO","giocattolo","giocattolo",0.450036652496003,"o",24,29,"BAMAGOGO","right",2,2593,1,20
"1601",62,"SEPOLLAIA","bara","bara",0.435754908929298,"a",23,36,"ERBACOLATURA","left",1,1707,1,20
"1602",63,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,42,"DECOMODA","left",2,4125,0,20
"1603",64,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,14,"PESCHETTORIO","right",2,2017,1,20
"1604",65,"GHIOTOSTALMENTO","fungo","fungo",0.431669987072567,"o",19,4,"AMANIMARISMO","right",1,3698,0,20
"1605",66,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,34,"SEDINOCA","right",2,2056,1,20
"1606",67,"LETTOLETTO","comodino","comodino",0.436699875276071,"o",21,17,"FUMACOLIO","left",1,1933,1,20
"1607",68,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,35,"POSPICCIOLO","left",2,3283,0,20
"1608",69,"BULICCHIRURA","dentista","dentista",0.418391257993589,"a",27,9,"COTOLITELLA","left",1,1675,1,20
"1609",70,"BOVISELETTA","pelliccia","pelliccia",0.410104570264826,"a",38,5,"ILLUMINETTRIA","left",1,1907,1,20
"1610",71,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,41,"SOMMIRATOLA","right",2,1927,1,20
"1611",72,"COTOLITELLA","pasta","pasta",0.48355510448989,"a",9,22,"GUTONERTITA","right",1,2683,0,20
"1612",73,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,3,"SDEGNATISMO","left",1,2737,1,20
"1613",74,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,2,"ATLETINATRICA","right",2,1708,1,20
"1614",75,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,6,"BEVERCHIETTA","left",1,1703,1,20
"1615",76,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,37,"BONSCETTIA","right",2,2471,1,20
"1616",77,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,16,"NEBBALLIANTO","left",2,3213,0,20
"1617",78,"SDEGNATISMO","disprezzo","disprezzo",0.517708945423487,"o",3,2,"BACINGINEO","left",2,1910,0,20
"1618",79,"TAPOSTOIONA","mensola","mensola",0.410975906153405,"a",33,20,"GENAMORENZA","right",1,2598,0,20
"1619",80,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,31,"SHAKESPEARIA","left",1,2066,1,20
"1620",81,"UCCIDALOSAMENTO","massacro","massacro",0.466290928178276,"o",11,33,"SCIOCOLTAZIO","left",1,2294,1,20
"1621",1,"SDRASTELLO","cuscino","cuscino",0.479165705299131,"o",7,17,"FUMACOLIO","right",2,6160,1,21
"1622",2,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,39,"TECNOLICENZA","right",2,5337,1,21
"1623",3,"MORTUMAZITA","agonia","agonia",0.430053687084792,"a",28,30,"CAGOGNAZZA","left",1,6178,1,21
"1624",4,"AFFOGNITURA","melma","melma",0.470398073485889,"a",12,33,"TAPOSTOIONA","right",2,3509,1,21
"1625",5,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,32,"POZZETALITO","left",2,5018,0,21
"1626",6,"AMANIMARISMO","sentimento","sentimento",0.485411776222111,"o",4,23,"OFFENDANTOSO","right",2,4706,1,21
"1627",7,"UCCIDALOSAMENTO","massacro","massacro",0.466290928178276,"o",11,4,"AMANIMARISMO","left",1,4658,1,21
"1628",8,"BOVISELETTA","pelliccia","pelliccia",0.410104570264826,"a",38,41,"SOMMIRATOLA","left",1,5986,1,21
"1629",9,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,36,"ERBACOLATURA","left",1,3641,1,21
"1630",10,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,29,"NUTRONATEZZA","right",2,2805,1,21
"1631",11,"NUTRONATEZZA","abbondanza","abbondanza",0.428871896311444,"a",29,7,"ILLUMITINA","right",1,6144,0,21
"1632",12,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,18,"BOVACCIETTA","right",2,4471,1,21
"1633",13,"SUONONELLA","tromba","tromba",0.496570662135082,"a",4,5,"ILLUMINETTRIA","right",2,4273,1,21
"1634",14,"GHIOTOSTALMENTO","fungo","fungo",0.431669987072567,"o",19,33,"SCIOCOLTAZIO","left",2,11993,0,21
"1635",15,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,35,"POSPICCIOLO","right",2,2150,1,21
"1636",16,"SCIOCOLTAZIO","fischio","fischio",0.427576149656166,"o",33,29,"BAMAGOGO","left",1,4847,1,21
"1637",17,"LETTOLETTO","comodino","comodino",0.436699875276071,"o",21,10,"BAIALININARLO","left",2,6040,0,21
"1638",18,"INFETOTERO","vaiolo","vaiolo",0.447289180501927,"o",15,30,"AMAGGIOSCO","left",1,4010,1,21
"1639",19,"SEPOLLAIA","bara","bara",0.435754908929298,"a",23,20,"GENAMORENZA","left",2,4648,0,21
"1640",20,"FRITIENDOLA","scodella","scodella",0.503490471257293,"a",3,17,"TOPISEGNATURA","left",1,3583,1,21
"1641",21,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,38,"VORICIPANZIO","left",2,6091,0,21
"1642",22,"SEDINOCA","panca","panca",0.40737738992096,"a",34,8,"NUVOLTANZA","left",1,4312,1,21
"1643",23,"DECOMODA","poltrona","poltrona",0.408095781596733,"a",42,13,"GIUBBIATOLA","right",2,2780,1,21
"1644",24,"POSPICCIOLO","terrazzo","terrazzo",0.407849187862492,"o",35,27,"SPONATENTALISMO","left",2,6616,0,21
"1645",25,"BAIALININARLO","gattino","gattino",0.452422246675284,"o",10,3,"SDEGNATISMO","left",1,7671,1,21
"1646",26,"VORICIPANZIO","incentivo","incentivo",0.418727645029792,"o",38,1,"BRUFFEMIANDOLO","right",1,9351,0,21
"1647",27,"ERBACOLATURA","pianta","pianta",0.410990668069201,"a",36,24,"VACEFALINA","left",1,3498,1,21
"1648",28,"BEVERCHIETTA","bibita","bibita",0.504716253629009,"a",6,32,"TINFETIOLIA","right",2,4676,1,21
"1649",29,"VAPOGELLA","schiuma","schiuma",0.443413308588936,"a",19,21,"BOVETRITOLA","left",1,2630,1,21
"1650",30,"PECCANNIA","lussuria","lussuria",0.463534279149531,"a",15,3,"FRITIENDOLA","right",2,3545,1,21
"1651",31,"GROTOPSIANDOLO","cranio","cranio",0.444663786157017,"o",20,36,"UFFAMALINALISMO","right",2,10252,1,21
"1652",32,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,27,"BULICCHIRURA","left",1,5589,1,21
"1653",33,"BRUFFEMIANDOLO","pervertito","pervertito",0.523850635899467,"o",1,24,"BAMBITORIO","left",1,4175,1,21
"1654",34,"IRIBOLENZA","collera","collera",0.429596032023148,"a",25,19,"VAPOGELLA","left",1,2199,1,21
"1655",35,"BUCCOLAIANDOLO","cesto","cesto",0.454227200939773,"o",25,15,"INFETOTERO","left",1,5426,1,21
"1656",36,"CUOCETTOLA","padella","padella",0.463623805530619,"a",16,42,"DECOMODA","left",1,2297,1,21
"1657",37,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,14,"CUOCCELA","right",2,6270,1,21
"1658",38,"BAMAGOGO","idolo","idolo",0.440714478264661,"o",29,9,"GRATTUGIENDOLO","left",1,2565,1,21
"1659",39,"BAMBITORIO","giocattolo","giocattolo",0.450036652496003,"o",24,12,"BOVIACCAMENTO","right",2,3162,1,21
"1660",40,"BICCORERIANNO","rinfresco","rinfresco",0.402679014844255,"o",37,34,"SUPESCITOLO","left",1,8934,1,21
"1661",41,"TAPOSTOIONA","mensola","mensola",0.410975906153405,"a",33,28,"MORTUMAZITA","right",2,5229,1,21
"1662",42,"TETRUCCIERICO","manichino","manichino",0.436693144990155,"o",26,31,"LUMITATRO","right",2,7186,1,21
"1663",43,"BOVETRITOLA","carcassa","carcassa",0.441974707362872,"a",21,9,"COTOLITELLA","left",1,4613,1,21
"1664",44,"LUMITATRO","faro","faro",0.421581339331163,"o",31,19,"GHIOTOSTALMENTO","left",1,2244,1,21
"1665",45,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,1,"MAAZELLARIA","left",1,3044,1,21
"1666",46,"NEBBALLIANTO","crepuscolo","crepuscolo",0.457327965680897,"o",16,21,"LETTOLETTO","right",2,5133,1,21
"1667",47,"CAGOGNAZZA","feccia","feccia",0.422413853089632,"a",30,12,"AFFOGNITURA","right",2,3768,1,21
"1668",48,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,31,"SHAKESPEARIA","left",1,2957,1,21
"1669",49,"FUMACOLIO","tabacco","tabacco",0.442651736319948,"o",17,22,"MAFIDAMATO","right",2,3124,1,21
"1670",50,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,6,"TRAVINCIMENTO","left",1,8227,1,21
"1671",51,"BONSCETTIA","credenza","credenza",0.406283964386456,"a",37,4,"SUONONELLA","right",2,2786,1,21
"1672",52,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,15,"PECCANNIA","right",2,2773,1,21
"1673",53,"NASCOBILISTA","patriota","patriota",0.411726791608716,"a",43,16,"CUOCETTOLA","left",1,4215,1,21
"1674",54,"MORCAVATTICO","scarafaggio","scarafaggio",0.470493213526438,"o",8,16,"NEBBALLIANTO","left",1,4203,1,21
"1675",55,"COTOLITELLA","pasta","pasta",0.48355510448989,"a",9,23,"SEPOLLAIA","left",1,4224,1,21
"1676",56,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,6,"BEVERCHIETTA","left",1,4702,1,21
"1677",57,"SUONANELLO","violino","violino",0.480197333828064,"o",5,13,"NIDORMIENDOLO","right",2,3944,1,21
"1678",58,"BACINGINEO","capezzolo","capezzolo",0.504656607139577,"o",2,26,"TETRUCCIERICO","left",1,4599,1,21
"1679",59,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,22,"GUTONERTITA","right",1,7122,0,21
"1680",60,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,2,"BACINGINEO","left",2,7034,0,21
"1681",61,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,18,"DÉPLIOTIO","left",1,9806,1,21
"1682",62,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,34,"SEDINOCA","left",1,6561,1,21
"1683",63,"TIELATILLINA","caramella","caramella",0.467069016585616,"a",10,25,"IRIBOLENZA","right",2,5388,1,21
"1684",64,"NUVOLTANZA","brezza","brezza",0.484015395070746,"a",8,35,"VACIDEMINA","left",1,6369,1,21
"1685",65,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,10,"TIELATILLINA","left",1,2613,1,21
"1686",66,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,25,"BUCCOLAIANDOLO","left",1,5336,1,21
"1687",67,"POZZETALITO","serbatoio","serbatoio",0.411098303335955,"o",32,20,"GROTOPSIANDOLO","right",2,4593,1,21
"1688",68,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,40,"ACUFEROIDIA","right",2,2408,1,21
"1689",69,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,11,"VESTICELLA","left",2,5518,0,21
"1690",70,"DÉPLIOTIO","opuscolo","opuscolo",0.441686024950471,"o",18,14,"PESCHETTORIO","right",2,6985,1,21
"1691",71,"SDEGNATISMO","disprezzo","disprezzo",0.517708945423487,"o",3,37,"BICCORERIANNO","left",1,2089,1,21
"1692",72,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,37,"BONSCETTIA","right",1,4595,0,21
"1693",73,"ILLUMITINA","lampada","lampada",0.48953839463578,"a",7,26,"GUARIOGRANDOLA","right",2,1902,1,21
"1694",74,"BOVIACCAMENTO","macello","macello",0.457839353368462,"o",12,5,"SUONANELLO","left",1,2293,1,21
"1695",75,"SOMMIRATOLA","statua","statua",0.417796195312835,"a",41,2,"ATLETINATRICA","left",1,7305,1,21
"1696",76,"BULICCHIRURA","dentista","dentista",0.418391257993589,"a",27,43,"NASCOBILISTA","right",2,8444,1,21
"1697",77,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,38,"BOVISELETTA","right",2,3010,1,21
"1698",78,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,11,"UCCIDALOSAMENTO","right",2,3459,1,21
"1699",79,"NIDORMIENDOLO","insetto","insetto",0.4654280952828,"o",13,8,"MORCAVATTICO","left",2,2567,0,21
"1700",80,"CORTECNOLISMO","progresso","progresso",0.42950685771341,"o",28,7,"SDRASTELLO","right",2,5597,1,21
"1701",81,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,28,"CORTECNOLISMO","left",1,3070,1,21
"1702",1,"SUONANELLO","violino","violino",0.480197333828064,"o",5,15,"INFETOTERO","right",2,4581,1,22
"1703",2,"INFETOTERO","vaiolo","vaiolo",0.447289180501927,"o",15,9,"GRATTUGIENDOLO","right",1,2530,0,22
"1704",3,"GROTOPSIANDOLO","cranio","cranio",0.444663786157017,"o",20,33,"SCIOCOLTAZIO","right",1,2174,0,22
"1705",4,"BONSCETTIA","credenza","credenza",0.406283964386456,"a",37,8,"NUVOLTANZA","right",1,2852,0,22
"1706",5,"BAMAGOGO","idolo","idolo",0.440714478264661,"o",29,2,"BACINGINEO","left",2,2037,0,22
"1707",6,"DÉPLIOTIO","opuscolo","opuscolo",0.441686024950471,"o",18,31,"LUMITATRO","right",2,1893,1,22
"1708",7,"ATLETINATRICA","ginnasta","ginnasta",0.505649500312599,"a",2,7,"ILLUMITINA","left",1,1561,1,22
"1709",8,"UCCIDALOSAMENTO","massacro","massacro",0.466290928178276,"o",11,14,"PESCHETTORIO","left",1,2336,1,22
"1710",9,"BOVACCIETTA","mucca","mucca",0.453353399154596,"a",18,5,"ILLUMINETTRIA","right",2,1844,1,22
"1711",10,"TOPISEGNATURA","matita","matita",0.472668740606664,"a",17,3,"FRITIENDOLA","right",2,2076,1,22
"1712",11,"POSPICCIOLO","terrazzo","terrazzo",0.407849187862492,"o",35,17,"FUMACOLIO","right",2,1556,1,22
"1713",12,"IRIBOLENZA","collera","collera",0.429596032023148,"a",25,29,"NUTRONATEZZA","left",1,1335,1,22
"1714",13,"MAFIDAMATO","pentito","pentito",0.443432985504823,"o",22,3,"SDEGNATISMO","right",1,2014,0,22
"1715",14,"ILLUMINETTRIA","lampadina","lampadina",0.488456786989471,"a",5,20,"GENAMORENZA","right",2,1267,1,22
"1716",15,"LUMITATRO","faro","faro",0.421581339331163,"o",31,22,"MAFIDAMATO","right",2,1160,1,22
"1717",16,"CUOCCELA","pentola","pentola",0.458594744645759,"a",14,25,"IRIBOLENZA","left",1,1232,1,22
"1718",17,"BAMBITORIO","giocattolo","giocattolo",0.450036652496003,"o",24,10,"BAIALININARLO","left",1,1351,1,22
"1719",18,"BULICCHIRURA","dentista","dentista",0.418391257993589,"a",27,10,"TIELATILLINA","left",1,1776,1,22
"1720",19,"LETTOLETTO","comodino","comodino",0.436699875276071,"o",21,6,"TRAVINCIMENTO","right",2,1532,1,22
"1721",20,"FRITIENDOLA","scodella","scodella",0.503490471257293,"a",3,15,"PECCANNIA","right",2,1939,1,22
"1722",21,"SEDINOCA","panca","panca",0.40737738992096,"a",34,2,"ATLETINATRICA","left",1,1179,1,22
"1723",22,"GENAMORENZA","gelosia","gelosia",0.453520071512669,"a",20,21,"BOVETRITOLA","right",2,1521,1,22
"1724",23,"NUVOLTANZA","brezza","brezza",0.484015395070746,"a",8,35,"VACIDEMINA","left",1,1579,1,22
"1725",24,"FUMACOLIO","tabacco","tabacco",0.442651736319948,"o",17,28,"CORTECNOLISMO","left",1,1432,1,22
"1726",25,"GIUBBIATOLA","sciarpa","sciarpa",0.466889109453445,"a",13,38,"BOVISELETTA","left",1,1399,1,22
"1727",26,"SPONATENTALISMO","stampo","stampo",0.436606223838356,"o",27,36,"UFFAMALINALISMO","left",1,3197,1,22
"1728",27,"TINFETIOLIA","allergia","allergia",0.413526929377243,"a",32,27,"BULICCHIRURA","left",1,1516,1,22
"1729",28,"VESTICELLA","gonna","gonna",0.475682779400607,"a",11,13,"GIUBBIATOLA","left",1,1626,1,22
"1730",29,"TAPOSTOIONA","mensola","mensola",0.410975906153405,"a",33,17,"TOPISEGNATURA","right",1,2762,0,22
"1731",30,"PESCHETTORIO","attrezzo","attrezzo",0.454366055587418,"o",14,30,"AMAGGIOSCO","left",2,1530,0,22
"1732",31,"ACUFEROIDIA","emicrania","emicrania",0.407339708774309,"a",40,28,"MORTUMAZITA","right",2,2138,1,22
"1733",32,"AMAGGIOSCO","fascino","fascino",0.416690467636846,"o",30,12,"BOVIACCAMENTO","right",2,1985,1,22
"1734",33,"MAAZELLARIA","orchestra","orchestra",0.520253165746296,"a",1,18,"BOVACCIETTA","left",1,1995,1,22
"1735",34,"ERBACOLATURA","pianta","pianta",0.410990668069201,"a",36,37,"BONSCETTIA","left",1,869,1,22
"1736",35,"VAPOGELLA","schiuma","schiuma",0.443413308588936,"a",19,11,"VESTICELLA","right",2,1194,1,22
"1737",36,"AFFOGNITURA","melma","melma",0.470398073485889,"a",12,1,"MAAZELLARIA","right",2,1551,1,22
"1738",37,"TETRUCCIERICO","manichino","manichino",0.436693144990155,"o",26,1,"BRUFFEMIANDOLO","right",1,2584,0,22
"1739",38,"TECNOLICENZA","industria","industria",0.407799094333392,"a",39,31,"SHAKESPEARIA","left",1,1604,1,22
"1740",39,"BICCORERIANNO","rinfresco","rinfresco",0.402679014844255,"o",37,4,"AMANIMARISMO","left",1,2409,1,22
"1741",40,"GUARIOGRANDOLA","benda","benda",0.43746158905452,"a",26,24,"VACEFALINA","left",2,3479,0,22
"1742",41,"BAIALININARLO","gattino","gattino",0.452422246675284,"o",10,26,"TETRUCCIERICO","right",1,2024,0,22
"1743",42,"SCIOCOLTAZIO","fischio","fischio",0.427576149656166,"o",33,19,"GHIOTOSTALMENTO","left",1,1741,1,22
"1744",43,"VACEFALINA","puntura","puntura",0.431007234616676,"a",24,26,"GUARIOGRANDOLA","right",2,1883,1,22
"1745",44,"TRAVINCIMENTO","trionfo","trionfo",0.471378974659514,"o",6,24,"BAMBITORIO","right",2,1486,1,22
"1746",45,"TIELATILLINA","caramella","caramella",0.467069016585616,"a",10,36,"ERBACOLATURA","left",1,1613,1,22
"1747",46,"BUCCOLAIANDOLO","cesto","cesto",0.454227200939773,"o",25,5,"SUONANELLO","left",1,1589,1,22
"1748",47,"SHAKESPEARIA","commedia","commedia",0.422687919118835,"a",31,43,"NASCOBILISTA","left",1,1041,1,22
"1749",48,"SUPESCITOLO","squalo","squalo",0.420294585989897,"o",34,8,"MORCAVATTICO","left",1,1267,1,22
"1750",49,"VACIDEMINA","malaria","malaria",0.410484135915653,"a",35,32,"TINFETIOLIA","right",1,1297,0,22
"1751",50,"UFFAMALINALISMO","pettegolezzo","pettegolezzo",0.409747618431885,"o",36,38,"VORICIPANZIO","left",1,2269,1,22
"1752",51,"GRATTUGIENDOLO","cucchiaio","cucchiaio",0.457632825837669,"o",9,27,"SPONATENTALISMO","left",1,1754,1,22
"1753",52,"CORTECNOLISMO","progresso","progresso",0.42950685771341,"o",28,37,"BICCORERIANNO","right",1,3092,0,22
"1754",53,"OFFENDANTOSO","insulto","insulto",0.440975943620665,"o",23,29,"BAMAGOGO","right",2,1593,1,22
"1755",54,"GUTONERTITA","risata","risata",0.440767443511956,"a",22,40,"ACUFEROIDIA","left",1,1718,1,22
